RecID;MStamp;MStation;IDDocument;IDThema;Commentaar
1000422;2011-11-10;1;1005227;1000111;
1000423;2011-11-10;1;1005227;1000002;
1000424;2011-11-10;1;1005227;1000001;
1000425;2011-12-20;1;1005372;1000122;
1000426;2011-11-10;1;1005372;1000111;
1000427;2011-11-10;1;1005372;1000002;
1000428;2011-11-10;1;1005372;1000001;
1000429;2011-12-20;1;1012525;1000122;
1000430;2011-12-20;1;1012526;1000122;
1000431;2011-12-20;1;1013497;1000122;
1000432;2011-12-20;1;1016251;1000122;
1000433;2011-12-20;1;1001919;1000122;
1000434;2011-12-20;1;1014930;1000123;
1000435;2011-11-10;1;1014930;1000002;
1000436;2011-11-10;1;1014930;1000001;
1000437;2011-12-20;1;1016235;1000123;
1000438;2011-11-10;1;1016235;1000002;
1000439;2011-11-10;1;1016235;1000001;
1000440;2011-12-20;1;1017311;1000123;
1000441;2011-11-10;1;1017311;1000002;
1000442;2011-11-10;1;1017311;1000001;
1000443;2011-12-20;1;1017242;1000123;
1000444;2011-11-10;1;1017242;1000002;
1000445;2011-11-10;1;1017242;1000001;
1000446;2011-12-20;1;1018129;1000123;
1000447;2011-11-10;1;1018129;1000002;
1000448;2011-11-10;1;1018129;1000001;
1000449;2011-12-20;1;1018127;1000123;
1000450;2011-11-10;1;1018127;1000002;
1000451;2011-11-10;1;1018127;1000001;
1000452;2011-12-20;1;1019262;1000124;
1000453;2011-11-10;1;1019262;1000002;
1000454;2011-11-10;1;1019262;1000001;
1000455;2011-12-20;1;1002638;1000124;
1000456;2011-11-10;1;1002638;1000002;
1000457;2011-11-10;1;1002638;1000001;
1000458;2011-12-20;1;1002637;1000124;
1000459;2011-11-10;1;1002637;1000002;
1000460;2011-11-10;1;1002637;1000001;
1000461;2011-12-20;1;1010738;1000124;
1000462;2011-11-10;1;1010738;1000002;
1000463;2011-11-10;1;1010738;1000001;
1000464;2011-12-20;1;1009209;1000124;
1000465;2011-11-10;1;1009209;1000002;
1000466;2011-11-10;1;1009209;1000001;
1000467;2011-12-20;1;1018194;1000124;
1000468;2011-11-10;1;1018194;1000002;
1000469;2011-11-10;1;1018194;1000001;
1000470;2011-12-20;1;1014048;1000124;
1000471;2011-11-10;1;1014048;1000002;
1000472;2011-11-10;1;1014048;1000001;
1000473;2011-12-20;1;1014049;1000124;
1000474;2011-11-10;1;1014049;1000002;
1000475;2011-11-10;1;1014049;1000001;
1000476;2011-12-20;1;1011102;1000144;
1000477;2011-11-10;1;1011102;1000127;
1000478;2011-11-10;1;1011102;1000125;
1000479;2011-11-10;1;1011102;1000001;
1000480;2011-12-20;1;1006039;1000145;
1000481;2011-11-10;1;1006039;1000127;
1000482;2011-11-10;1;1006039;1000125;
1000483;2011-11-10;1;1006039;1000001;
1000484;2011-12-20;1;1017767;1000146;
1000485;2011-11-10;1;1017767;1000128;
1000486;2011-11-10;1;1017767;1000125;
1000487;2011-12-20;1;1014867;1000146;
1000488;2011-11-10;1;1014867;1000128;
1000489;2011-11-10;1;1014867;1000125;
1000490;2011-12-20;1;1017250;1000146;
1000491;2011-11-10;1;1017250;1000128;
1000492;2011-11-10;1;1017250;1000125;
1000493;2011-11-10;1;1017250;1000001;
1000494;2011-12-20;1;1000160;1000146;
1000495;2011-11-10;1;1000160;1000128;
1000496;2011-11-10;1;1000160;1000125;
1000497;2011-11-10;1;1000160;1000001;
1000498;2011-12-20;1;1006889;1000146;
1000499;2011-11-10;1;1006889;1000128;
1000500;2011-11-10;1;1006889;1000125;
1000501;2011-11-10;1;1006889;1000001;
1000502;2011-12-20;1;1020321;1000146;
1000503;2011-11-10;1;1020321;1000128;
1000504;2011-11-10;1;1020321;1000125;
1000505;2011-11-10;1;1020321;1000001;
1000506;2011-12-20;1;1015735;1000146;
1000507;2011-11-10;1;1015735;1000128;
1000508;2011-11-10;1;1015735;1000125;
1000509;2011-11-10;1;1015735;1000001;
1000510;2011-12-20;1;1016519;1000146;
1000511;2011-11-10;1;1016519;1000128;
1000512;2011-11-10;1;1016519;1000125;
1000513;2011-11-10;1;1016519;1000001;
1000514;2011-12-20;1;1017539;1000146;
1000515;2011-11-10;1;1017539;1000128;
1000516;2011-11-10;1;1017539;1000125;
1000517;2011-11-10;1;1017539;1000001;
1000518;2011-12-20;1;1018702;1000146;
1000519;2011-11-10;1;1018702;1000128;
1000520;2011-11-10;1;1018702;1000125;
1000521;2011-11-10;1;1018702;1000001;
1000522;2011-12-20;1;1019927;1000146;
1000523;2011-11-10;1;1019927;1000128;
1000524;2011-11-10;1;1019927;1000125;
1000525;2011-11-10;1;1019927;1000001;
1000526;2011-12-20;1;1015070;1000146;
1000527;2011-11-10;1;1015070;1000128;
1000528;2011-11-10;1;1015070;1000125;
1000529;2011-11-10;1;1015070;1000001;
1000530;2011-12-20;1;1015700;1000146;
1000531;2011-11-10;1;1015700;1000128;
1000532;2011-11-10;1;1015700;1000125;
1000533;2011-11-10;1;1015700;1000001;
1000534;2011-12-20;1;1016669;1000146;
1000535;2011-11-10;1;1016669;1000128;
1000536;2011-11-10;1;1016669;1000125;
1000537;2011-11-10;1;1016669;1000001;
1000538;2011-12-20;1;1015734;1000146;
1000539;2011-11-10;1;1015734;1000128;
1000540;2011-11-10;1;1015734;1000125;
1000541;2011-11-10;1;1015734;1000001;
1000542;2011-12-20;1;1015535;1000146;
1000543;2011-11-10;1;1015535;1000128;
1000544;2011-11-10;1;1015535;1000125;
1000545;2011-11-10;1;1015535;1000001;
1000546;2011-12-20;1;1019573;1000147;
1000547;2011-11-10;1;1019573;1000128;
1000548;2011-11-10;1;1019573;1000125;
1000549;2011-11-10;1;1019573;1000001;
1000550;2011-12-20;1;1019250;1000147;
1000551;2011-11-10;1;1019250;1000128;
1000552;2011-11-10;1;1019250;1000125;
1000553;2011-11-10;1;1019250;1000001;
1000554;2011-12-20;1;1020190;1000147;
1000555;2011-11-10;1;1020190;1000128;
1000556;2011-11-10;1;1020190;1000125;
1000557;2011-11-10;1;1020190;1000001;
1000558;2011-12-20;1;1018294;1000147;
1000559;2011-11-10;1;1018294;1000128;
1000560;2011-11-10;1;1018294;1000125;
1000561;2011-11-10;1;1018294;1000001;
1000562;2011-12-20;1;1000425;1000147;
1000563;2011-11-10;1;1000425;1000128;
1000564;2011-11-10;1;1000425;1000125;
1000565;2011-11-10;1;1000425;1000001;
1000566;2011-12-20;1;1019574;1000147;
1000567;2011-11-10;1;1019574;1000128;
1000568;2011-11-10;1;1019574;1000125;
1000569;2011-11-10;1;1019574;1000001;
1000570;2011-12-20;1;1006868;1000147;
1000571;2011-11-10;1;1006868;1000128;
1000572;2011-11-10;1;1006868;1000125;
1000573;2011-11-10;1;1006868;1000001;
1000574;2011-12-20;1;1015700;1000147;
1000575;2011-12-20;1;1019310;1000147;
1000576;2011-11-10;1;1019310;1000128;
1000577;2011-11-10;1;1019310;1000125;
1000578;2011-11-10;1;1019310;1000001;
1000579;2011-12-20;1;1020310;1000147;
1000580;2011-11-10;1;1020310;1000128;
1000581;2011-11-10;1;1020310;1000125;
1000582;2011-11-10;1;1020310;1000001;
1000583;2011-12-20;1;1018679;1000148;
1000584;2011-11-10;1;1018679;1000128;
1000585;2011-11-10;1;1018679;1000125;
1000586;2011-11-10;1;1018679;1000001;
1000587;2011-12-20;1;1017767;1000149;
1000588;2011-12-20;1;1018385;1000149;
1000589;2011-11-10;1;1018385;1000128;
1000590;2011-11-10;1;1018385;1000125;
1000591;2011-11-10;1;1018385;1000001;
1000592;2011-12-20;1;1005854;1000150;
1000593;2011-11-10;1;1005854;1000128;
1000594;2011-11-10;1;1005854;1000125;
1000595;2011-11-10;1;1005854;1000001;
1000596;2011-12-20;1;1005375;1000151;
1000597;2011-11-10;1;1005375;1000129;
1000598;2011-11-10;1;1005375;1000125;
1000599;2011-11-10;1;1005375;1000001;
1000600;2011-12-20;1;1005431;1000151;
1000601;2011-11-10;1;1005431;1000129;
1000602;2011-11-10;1;1005431;1000125;
1000603;2011-11-10;1;1005431;1000001;
1000604;2011-12-20;1;1011700;1000151;
1000605;2011-11-10;1;1011700;1000129;
1000606;2011-11-10;1;1011700;1000125;
1000607;2011-11-10;1;1011700;1000001;
1000608;2011-12-20;1;1005535;1000151;
1000609;2011-11-10;1;1005535;1000129;
1000610;2011-11-10;1;1005535;1000125;
1000611;2011-11-10;1;1005535;1000001;
1000612;2011-12-20;1;1007271;1000151;
1000613;2011-11-10;1;1007271;1000129;
1000614;2011-11-10;1;1007271;1000125;
1000615;2011-11-10;1;1007271;1000001;
1000616;2011-12-20;1;1007934;1000151;
1000617;2011-11-10;1;1007934;1000129;
1000618;2011-11-10;1;1007934;1000125;
1000619;2011-11-10;1;1007934;1000001;
1000620;2011-12-20;1;1008457;1000152;
1000621;2011-11-10;1;1008457;1000129;
1000622;2011-11-10;1;1008457;1000125;
1000623;2011-11-10;1;1008457;1000001;
1000624;2011-12-20;1;1001355;1000152;
1000625;2011-11-10;1;1001355;1000129;
1000626;2011-11-10;1;1001355;1000125;
1000627;2011-11-10;1;1001355;1000001;
1000628;2011-12-20;1;1009442;1000152;
1000629;2011-11-10;1;1009442;1000129;
1000630;2011-11-10;1;1009442;1000125;
1000631;2011-11-10;1;1009442;1000001;
1000632;2011-12-20;1;1009443;1000152;
1000633;2011-11-10;1;1009443;1000129;
1000634;2011-11-10;1;1009443;1000125;
1000635;2011-11-10;1;1009443;1000001;
1000636;2011-12-20;1;1009433;1000152;
1000637;2011-11-10;1;1009433;1000129;
1000638;2011-11-10;1;1009433;1000125;
1000639;2011-11-10;1;1009433;1000001;
1000640;2011-12-20;1;1009434;1000152;
1000641;2011-11-10;1;1009434;1000129;
1000642;2011-11-10;1;1009434;1000125;
1000643;2011-11-10;1;1009434;1000001;
1000644;2011-12-20;1;1007199;1000152;
1000645;2011-11-10;1;1007199;1000129;
1000646;2011-11-10;1;1007199;1000125;
1000647;2011-11-10;1;1007199;1000001;
1000648;2011-12-20;1;1009440;1000152;
1000649;2011-11-10;1;1009440;1000129;
1000650;2011-11-10;1;1009440;1000125;
1000651;2011-11-10;1;1009440;1000001;
1000652;2011-12-20;1;1009441;1000152;
1000653;2011-11-10;1;1009441;1000129;
1000654;2011-11-10;1;1009441;1000125;
1000655;2011-11-10;1;1009441;1000001;
1000656;2011-12-20;1;1009142;1000152;
1000657;2011-11-10;1;1009142;1000129;
1000658;2011-11-10;1;1009142;1000125;
1000659;2011-11-10;1;1009142;1000001;
1000660;2011-12-20;1;1009206;1000152;
1000661;2011-11-10;1;1009206;1000129;
1000662;2011-11-10;1;1009206;1000125;
1000663;2011-11-10;1;1009206;1000001;
1000664;2011-12-20;1;1020310;1000152;
1000665;2011-11-10;1;1020310;1000129;
1000666;2011-12-20;1;1007840;1000152;
1000667;2011-11-10;1;1007840;1000129;
1000668;2011-11-10;1;1007840;1000125;
1000669;2011-11-10;1;1007840;1000001;
1000670;2011-12-20;1;1007342;1000152;
1000671;2011-11-10;1;1007342;1000129;
1000672;2011-11-10;1;1007342;1000125;
1000673;2011-11-10;1;1007342;1000001;
1000674;2011-12-20;1;1008372;1000152;
1000675;2011-11-10;1;1008372;1000129;
1000676;2011-11-10;1;1008372;1000125;
1000677;2011-11-10;1;1008372;1000001;
1000678;2011-12-20;1;1013287;1000152;
1000679;2011-11-10;1;1013287;1000129;
1000680;2011-11-10;1;1013287;1000125;
1000681;2011-11-10;1;1013287;1000001;
1000682;2011-12-20;1;1014303;1000152;
1000683;2011-11-10;1;1014303;1000129;
1000684;2011-11-10;1;1014303;1000125;
1000685;2011-11-10;1;1014303;1000001;
1000686;2011-12-20;1;1007780;1000152;
1000687;2011-11-10;1;1007780;1000129;
1000688;2011-11-10;1;1007780;1000125;
1000689;2011-11-10;1;1007780;1000001;
1000690;2011-12-20;1;1015951;1000152;
1000691;2011-11-10;1;1015951;1000129;
1000692;2011-11-10;1;1015951;1000125;
1000693;2011-11-10;1;1015951;1000001;
1000694;2011-12-20;1;1002812;1000152;
1000695;2011-11-10;1;1002812;1000129;
1000696;2011-11-10;1;1002812;1000125;
1000697;2011-11-10;1;1002812;1000001;
1000698;2011-12-20;1;1008956;1000152;
1000699;2011-11-10;1;1008956;1000129;
1000700;2011-11-10;1;1008956;1000125;
1000701;2011-11-10;1;1008956;1000001;
1000702;2011-12-20;1;1008954;1000152;
1000703;2011-11-10;1;1008954;1000129;
1000704;2011-11-10;1;1008954;1000125;
1000705;2011-11-10;1;1008954;1000001;
1000706;2011-12-20;1;1009221;1000152;
1000707;2011-11-10;1;1009221;1000129;
1000708;2011-11-10;1;1009221;1000125;
1000709;2011-11-10;1;1009221;1000001;
1000710;2011-12-20;1;1012953;1000153;
1000711;2011-11-10;1;1012953;1000130;
1000712;2011-11-10;1;1012953;1000125;
1000713;2011-11-10;1;1012953;1000001;
1000714;2011-12-20;1;1014400;1000153;
1000715;2011-11-10;1;1014400;1000130;
1000716;2011-11-10;1;1014400;1000125;
1000717;2011-11-10;1;1014400;1000001;
1000718;2011-12-20;1;1017381;1000153;
1000719;2011-11-10;1;1017381;1000130;
1000720;2011-11-10;1;1017381;1000125;
1000721;2011-11-10;1;1017381;1000001;
1000722;2011-12-20;1;1005163;1000153;
1000723;2011-11-10;1;1005163;1000130;
1000724;2011-11-10;1;1005163;1000125;
1000725;2011-11-10;1;1005163;1000001;
1000726;2011-12-20;1;1005765;1000153;
1000727;2011-11-10;1;1005765;1000130;
1000728;2011-11-10;1;1005765;1000125;
1000729;2011-11-10;1;1005765;1000001;
1000730;2011-12-20;1;1005945;1000153;
1000731;2011-11-10;1;1005945;1000130;
1000732;2011-11-10;1;1005945;1000125;
1000733;2011-11-10;1;1005945;1000001;
1000734;2011-12-20;1;1008957;1000153;
1000735;2011-11-10;1;1008957;1000130;
1000736;2011-11-10;1;1008957;1000125;
1000737;2011-11-10;1;1008957;1000001;
1000738;2011-12-20;1;1008721;1000153;
1000739;2011-11-10;1;1008721;1000130;
1000740;2011-11-10;1;1008721;1000125;
1000741;2011-11-10;1;1008721;1000001;
1000742;2011-12-20;1;1015865;1000154;
1000743;2011-11-10;1;1015865;1000130;
1000744;2011-11-10;1;1015865;1000125;
1000745;2011-11-10;1;1015865;1000001;
1000746;2011-12-20;1;1016072;1000154;
1000747;2011-11-10;1;1016072;1000130;
1000748;2011-11-10;1;1016072;1000125;
1000749;2011-11-10;1;1016072;1000001;
1000750;2011-12-20;1;1017855;1000154;
1000751;2011-11-10;1;1017855;1000130;
1000752;2011-11-10;1;1017855;1000125;
1000753;2011-11-10;1;1017855;1000001;
1000754;2011-12-20;1;1002638;1000155;
1000755;2011-11-10;1;1002638;1000131;
1000756;2011-11-10;1;1002638;1000125;
1000757;2011-12-20;1;1002637;1000155;
1000758;2011-11-10;1;1002637;1000131;
1000759;2011-11-10;1;1002637;1000125;
1000760;2011-12-20;1;1017089;1000155;
1000761;2011-11-10;1;1017089;1000131;
1000762;2011-11-10;1;1017089;1000125;
1000763;2011-11-10;1;1017089;1000001;
1000764;2011-12-20;1;1017435;1000155;
1000765;2011-11-10;1;1017435;1000131;
1000766;2011-11-10;1;1017435;1000125;
1000767;2011-11-10;1;1017435;1000001;
1000768;2011-12-20;1;1017450;1000155;
1000769;2011-11-10;1;1017450;1000131;
1000770;2011-11-10;1;1017450;1000125;
1000771;2011-11-10;1;1017450;1000001;
1000772;2011-12-20;1;1005609;1000155;
1000773;2011-11-10;1;1005609;1000131;
1000774;2011-11-10;1;1005609;1000125;
1000775;2011-11-10;1;1005609;1000001;
1000776;2011-12-20;1;1014379;1000155;
1000777;2011-11-10;1;1014379;1000131;
1000778;2011-11-10;1;1014379;1000125;
1000779;2011-11-10;1;1014379;1000001;
1000780;2011-12-20;1;1014131;1000155;
1000781;2011-11-10;1;1014131;1000131;
1000782;2011-11-10;1;1014131;1000125;
1000783;2011-11-10;1;1014131;1000001;
1000784;2011-12-20;1;1020105;1000156;
1000785;2011-11-10;1;1020105;1000131;
1000786;2011-11-10;1;1020105;1000125;
1000787;2011-11-10;1;1020105;1000001;
1000788;2011-12-20;1;1006659;1000159;
1000789;2011-11-10;1;1006659;1000158;
1000790;2011-11-10;1;1006659;1000131;
1000791;2011-11-10;1;1006659;1000125;
1000792;2011-11-10;1;1006659;1000001;
1000793;2011-12-20;1;1018921;1000159;
1000794;2011-11-10;1;1018921;1000158;
1000795;2011-11-10;1;1018921;1000131;
1000796;2011-11-10;1;1018921;1000125;
1000797;2011-11-10;1;1018921;1000001;
1000798;2011-12-20;1;1019544;1000159;
1000799;2011-11-10;1;1019544;1000158;
1000800;2011-11-10;1;1019544;1000131;
1000801;2011-11-10;1;1019544;1000125;
1000802;2011-11-10;1;1019544;1000001;
1000803;2011-12-20;1;1011742;1000159;
1000804;2011-11-10;1;1011742;1000158;
1000805;2011-11-10;1;1011742;1000131;
1000806;2011-11-10;1;1011742;1000125;
1000807;2011-11-10;1;1011742;1000001;
1000808;2011-12-20;1;1014467;1000159;
1000809;2011-11-10;1;1014467;1000158;
1000810;2011-11-10;1;1014467;1000131;
1000811;2011-11-10;1;1014467;1000125;
1000812;2011-11-10;1;1014467;1000001;
1000813;2011-12-20;1;1007600;1000161;
1000814;2011-11-10;1;1007600;1000158;
1000815;2011-11-10;1;1007600;1000131;
1000816;2011-11-10;1;1007600;1000125;
1000817;2011-11-10;1;1007600;1000001;
1000818;2011-12-20;1;1015004;1000161;
1000819;2011-11-10;1;1015004;1000158;
1000820;2011-11-10;1;1015004;1000131;
1000821;2011-11-10;1;1015004;1000125;
1000822;2011-11-10;1;1015004;1000001;
1000823;2011-12-20;1;1008721;1000161;
1000824;2011-11-10;1;1008721;1000158;
1000825;2011-11-10;1;1008721;1000131;
1000829;2011-12-20;1;1017884;1000132;
1000830;2011-11-10;1;1017884;1000125;
1000831;2011-11-10;1;1017884;1000001;
1000832;2011-12-20;1;1014514;1000162;
1000833;2011-11-10;1;1014514;1000133;
1000834;2011-11-10;1;1014514;1000125;
1000835;2011-11-10;1;1014514;1000001;
1000836;2011-12-20;1;1015718;1000162;
1000837;2011-11-10;1;1015718;1000133;
1000838;2011-11-10;1;1015718;1000125;
1000839;2011-11-10;1;1015718;1000001;
1000840;2011-12-20;1;1015729;1000162;
1000841;2011-11-10;1;1015729;1000133;
1000842;2011-11-10;1;1015729;1000125;
1000843;2011-11-10;1;1015729;1000001;
1000844;2011-12-20;1;1015134;1000162;
1000845;2011-11-10;1;1015134;1000133;
1000846;2011-11-10;1;1015134;1000125;
1000847;2011-11-10;1;1015134;1000001;
1000848;2011-12-20;1;1014577;1000162;
1000849;2011-11-10;1;1014577;1000133;
1000850;2011-11-10;1;1014577;1000125;
1000851;2011-11-10;1;1014577;1000001;
1000852;2011-12-20;1;1014983;1000162;
1000853;2011-11-10;1;1014983;1000133;
1000854;2011-11-10;1;1014983;1000125;
1000855;2011-11-10;1;1014983;1000001;
1000856;2011-12-20;1;1017767;1000163;
1000857;2011-11-10;1;1017767;1000133;
1000858;2011-12-20;1;1014127;1000163;
1000859;2011-11-10;1;1014127;1000133;
1000860;2011-11-10;1;1014127;1000125;
1000861;2011-11-10;1;1014127;1000001;
1000862;2011-12-20;1;1014266;1000163;
1000863;2011-11-10;1;1014266;1000133;
1000864;2011-11-10;1;1014266;1000125;
1000865;2011-11-10;1;1014266;1000001;
1000866;2011-12-20;1;1009846;1000164;
1000867;2011-11-10;1;1009846;1000163;
1000868;2011-11-10;1;1009846;1000133;
1000869;2011-11-10;1;1009846;1000125;
1000870;2011-11-10;1;1009846;1000001;
1000871;2011-12-20;1;1017372;1000164;
1000872;2011-11-10;1;1017372;1000163;
1000873;2011-11-10;1;1017372;1000133;
1000874;2011-11-10;1;1017372;1000125;
1000875;2011-11-10;1;1017372;1000001;
1000876;2011-12-20;1;1018360;1000134;
1000877;2011-11-10;1;1018360;1000125;
1000878;2011-11-10;1;1018360;1000001;
1000879;2011-12-20;1;1018867;1000134;
1000880;2011-11-10;1;1018867;1000125;
1000881;2011-11-10;1;1018867;1000001;
1000882;2011-12-20;1;1018875;1000134;
1000883;2011-11-10;1;1018875;1000125;
1000884;2011-11-10;1;1018875;1000001;
1000885;2011-12-20;1;1009142;1000165;
1000886;2011-11-10;1;1009142;1000135;
1000887;2011-11-10;1;1009142;1000126;
1000888;2011-12-20;1;1009206;1000165;
1000889;2011-11-10;1;1009206;1000135;
1000890;2011-11-10;1;1009206;1000126;
1000891;2011-12-20;1;1018899;1000166;
1000892;2011-11-10;1;1018899;1000135;
1000893;2011-11-10;1;1018899;1000126;
1000894;2011-11-10;1;1018899;1000001;
1000895;2011-12-20;1;1016051;1000166;
1000896;2011-11-10;1;1016051;1000135;
1000897;2011-11-10;1;1016051;1000126;
1000898;2011-11-10;1;1016051;1000001;
1000899;2011-12-20;1;1007938;1000167;
1000900;2011-11-10;1;1007938;1000166;
1000901;2011-11-10;1;1007938;1000135;
1000902;2011-11-10;1;1007938;1000126;
1000903;2011-11-10;1;1007938;1000001;
1000904;2011-12-20;1;1008095;1000167;
1000905;2011-11-10;1;1008095;1000166;
1000906;2011-11-10;1;1008095;1000135;
1000907;2011-11-10;1;1008095;1000126;
1000908;2011-11-10;1;1008095;1000001;
1000909;2011-12-20;1;1015765;1000167;
1000910;2011-11-10;1;1015765;1000166;
1000911;2011-11-10;1;1015765;1000135;
1000912;2011-11-10;1;1015765;1000126;
1000913;2011-11-10;1;1015765;1000001;
1000914;2011-12-20;1;1015822;1000167;
1000915;2011-11-10;1;1015822;1000166;
1000916;2011-11-10;1;1015822;1000135;
1000917;2011-11-10;1;1015822;1000126;
1000918;2011-11-10;1;1015822;1000001;
1000919;2011-12-20;1;1016838;1000167;
1000920;2011-11-10;1;1016838;1000166;
1000921;2011-11-10;1;1016838;1000135;
1000922;2011-11-10;1;1016838;1000126;
1000923;2011-11-10;1;1016838;1000001;
1000924;2011-12-20;1;1007945;1000168;
1000925;2011-11-10;1;1007945;1000166;
1000926;2011-11-10;1;1007945;1000135;
1000927;2011-11-10;1;1007945;1000126;
1000928;2011-11-10;1;1007945;1000001;
1000929;2011-12-20;1;1008238;1000168;
1000930;2011-11-10;1;1008238;1000166;
1000931;2011-11-10;1;1008238;1000135;
1000932;2011-11-10;1;1008238;1000126;
1000933;2011-11-10;1;1008238;1000001;
1000934;2011-12-20;1;1008349;1000168;
1000935;2011-11-10;1;1008349;1000166;
1000936;2011-11-10;1;1008349;1000135;
1000937;2011-11-10;1;1008349;1000126;
1000938;2011-11-10;1;1008349;1000001;
1000939;2011-12-20;1;1008258;1000168;
1000940;2011-11-10;1;1008258;1000166;
1000941;2011-11-10;1;1008258;1000135;
1000942;2011-11-10;1;1008258;1000126;
1000943;2011-11-10;1;1008258;1000001;
1000944;2011-12-20;1;1019221;1000168;
1000945;2011-11-10;1;1019221;1000166;
1000946;2011-11-10;1;1019221;1000135;
1000947;2011-11-10;1;1019221;1000126;
1000948;2011-11-10;1;1019221;1000001;
1000949;2011-12-20;1;1017783;1000169;
1000950;2011-11-10;1;1017783;1000166;
1000951;2011-11-10;1;1017783;1000135;
1000952;2011-11-10;1;1017783;1000126;
1000953;2011-11-10;1;1017783;1000001;
1000954;2011-12-20;1;1017840;1000169;
1000955;2011-11-10;1;1017840;1000166;
1000956;2011-11-10;1;1017840;1000135;
1000957;2011-11-10;1;1017840;1000126;
1000958;2011-11-10;1;1017840;1000001;
1000959;2011-12-20;1;1017870;1000169;
1000960;2011-11-10;1;1017870;1000166;
1000961;2011-11-10;1;1017870;1000135;
1000962;2011-11-10;1;1017870;1000126;
1000963;2011-11-10;1;1017870;1000001;
1000964;2011-12-20;1;1017964;1000169;
1000965;2011-11-10;1;1017964;1000166;
1000966;2011-11-10;1;1017964;1000135;
1000967;2011-11-10;1;1017964;1000126;
1000968;2011-11-10;1;1017964;1000001;
1000969;2011-12-20;1;1015795;1000169;
1000970;2011-11-10;1;1015795;1000166;
1000971;2011-11-10;1;1015795;1000135;
1000972;2011-11-10;1;1015795;1000126;
1000973;2011-11-10;1;1015795;1000001;
1000974;2011-12-20;1;1015020;1000169;
1000975;2011-11-10;1;1015020;1000166;
1000976;2011-11-10;1;1015020;1000135;
1000977;2011-11-10;1;1015020;1000126;
1000978;2011-11-10;1;1015020;1000001;
1000979;2011-12-20;1;1016973;1000169;
1000980;2011-11-10;1;1016973;1000166;
1000981;2011-11-10;1;1016973;1000135;
1000982;2011-11-10;1;1016973;1000126;
1000983;2011-11-10;1;1016973;1000001;
1000984;2011-12-20;1;1018248;1000169;
1000985;2011-11-10;1;1018248;1000166;
1000986;2011-11-10;1;1018248;1000135;
1000987;2011-11-10;1;1018248;1000126;
1000988;2011-11-10;1;1018248;1000001;
1000989;2011-12-20;1;1017895;1000170;
1000990;2011-11-10;1;1017895;1000166;
1000991;2011-11-10;1;1017895;1000135;
1000992;2011-11-10;1;1017895;1000126;
1000993;2011-11-10;1;1017895;1000001;
1000994;2011-12-20;1;1017692;1000171;
1000995;2011-11-10;1;1017692;1000166;
1000996;2011-11-10;1;1017692;1000135;
1000997;2011-11-10;1;1017692;1000126;
1000998;2011-11-10;1;1017692;1000001;
1000999;2011-12-20;1;1017306;1000171;
1001000;2011-11-10;1;1017306;1000166;
1001001;2011-11-10;1;1017306;1000135;
1001002;2011-11-10;1;1017306;1000126;
1001003;2011-11-10;1;1017306;1000001;
1001004;2011-12-20;1;1018385;1000171;
1001005;2011-11-10;1;1018385;1000166;
1001006;2011-11-10;1;1018385;1000135;
1001007;2011-11-10;1;1018385;1000126;
1001008;2011-12-20;1;1018130;1000171;
1001009;2011-11-10;1;1018130;1000166;
1001010;2011-11-10;1;1018130;1000135;
1001011;2011-11-10;1;1018130;1000126;
1001012;2011-11-10;1;1018130;1000001;
1001013;2011-12-20;1;1015749;1000171;
1001014;2011-11-10;1;1015749;1000166;
1001015;2011-11-10;1;1015749;1000135;
1001016;2011-11-10;1;1015749;1000126;
1001017;2011-11-10;1;1015749;1000001;
1001018;2011-12-20;1;1017761;1000172;
1001019;2011-11-10;1;1017761;1000166;
1001020;2011-11-10;1;1017761;1000135;
1001021;2011-11-10;1;1017761;1000126;
1001022;2011-11-10;1;1017761;1000001;
1001023;2011-12-20;1;1017820;1000172;
1001024;2011-11-10;1;1017820;1000166;
1001025;2011-11-10;1;1017820;1000135;
1001026;2011-11-10;1;1017820;1000126;
1001027;2011-11-10;1;1017820;1000001;
1001028;2011-12-20;1;1017917;1000172;
1001029;2011-11-10;1;1017917;1000166;
1001030;2011-11-10;1;1017917;1000135;
1001031;2011-11-10;1;1017917;1000126;
1001032;2011-11-10;1;1017917;1000001;
1001033;2011-12-20;1;1013334;1000173;
1001034;2011-11-10;1;1013334;1000166;
1001035;2011-11-10;1;1013334;1000135;
1001036;2011-11-10;1;1013334;1000126;
1001037;2011-11-10;1;1013334;1000001;
1001038;2011-12-20;1;1015974;1000173;
1001039;2011-11-10;1;1015974;1000166;
1001040;2011-11-10;1;1015974;1000135;
1001041;2011-11-10;1;1015974;1000126;
1001042;2011-11-10;1;1015974;1000001;
1001043;2011-12-20;1;1014577;1000173;
1001044;2011-11-10;1;1014577;1000166;
1001045;2011-11-10;1;1014577;1000135;
1001046;2011-11-10;1;1014577;1000126;
1001047;2011-12-20;1;1016716;1000173;
1001048;2011-11-10;1;1016716;1000166;
1001049;2011-11-10;1;1016716;1000135;
1001050;2011-11-10;1;1016716;1000126;
1001051;2011-11-10;1;1016716;1000001;
1001052;2011-12-20;1;1013334;1000174;
1001053;2011-12-20;1;1015974;1000174;
1001054;2011-12-20;1;1008408;1000174;
1001055;2011-11-10;1;1008408;1000166;
1001056;2011-11-10;1;1008408;1000135;
1001057;2011-11-10;1;1008408;1000126;
1001058;2011-11-10;1;1008408;1000001;
1001059;2011-12-20;1;1008635;1000174;
