RecID;MStamp;MStation;IDDocumentActief;IDDocumentPassief;RelatieType
1018080;2010-01-11;1;1018660;1018144;2
1018081;2010-01-11;1;1018662;1014276;2
1018082;2010-01-11;1;1018663;1015625;0
1018083;2010-01-11;1;1018663;1018234;1
1018084;2010-01-11;1;1018663;1018609;1
1018085;2010-01-11;1;1018664;1018609;1
1018086;2010-01-11;1;1018664;1011956;0
1018087;2010-01-12;1;1018666;1000669;2
1018088;2010-01-12;1;1018671;1015165;2
1018089;2010-01-12;1;1018674;1017838;1
1018090;2010-01-12;1;1018674;1018448;1
1018091;2010-01-12;1;1018675;1016994;1
1018092;2010-01-12;1;1018675;1018433;1
1018093;2010-01-12;1;1018679;1000160;1
1018094;2010-01-12;1;1018679;1006889;1
1018095;2010-01-12;1;1018679;1015072;1
1018096;2010-01-12;1;1018677;1000157;1
1018097;2010-01-12;1;1018677;1006189;1
1018098;2010-01-12;1;1018677;1006166;1
1018099;2010-01-12;1;1018677;1018609;1
1018100;2010-01-12;1;1018677;1006952;2
1018101;2010-01-12;1;1018666;1000710;2
1018102;2010-01-12;1;1018677;1014632;0
1018103;2010-01-12;1;1018677;1018401;0
1018105;2010-01-12;1;1018666;1014581;2
1018106;2010-01-12;1;1018666;1009802;0
1018107;2010-01-13;1;1018682;1012288;2
1018108;2010-01-13;1;1018683;1018626;1
1018109;2010-01-13;1;1018684;1014229;2
1018110;2010-01-13;1;1018681;1007705;2
1018111;2010-01-13;1;1018681;1009841;2
1018113;2010-01-13;1;1018690;1018234;1
1018114;2010-01-13;1;1018690;1015647;0
1018115;2010-01-13;1;1018691;1004736;2
1018116;2010-01-13;1;1018691;1001110;2
1018117;2010-01-13;1;1018691;1006967;2
1018118;2010-01-13;1;1018691;1006968;2
1018119;2010-01-13;1;1018691;1001112;2
1018120;2010-01-13;1;1018691;1006981;2
1018121;2010-01-14;1;1018232;1017814;1
1018122;2010-01-15;1;1018695;1002838;1
1018123;2010-01-15;1;1018695;1017406;0
1018124;2010-01-15;1;1018697;1013124;1
1018125;2010-01-15;1;1018697;1016441;1
1018126;2010-01-15;1;1018698;1013124;1
1018127;2010-01-15;1;1018698;1016441;1
1018128;2010-01-15;1;1018699;1013124;1
1018129;2010-01-15;1;1018699;1016441;1
1018130;2010-01-18;1;1018700;1014101;2
1018131;2010-01-18;1;1018701;1005088;1
1018132;2010-01-18;1;1018701;1016972;1
1018133;2010-01-18;1;1018702;1015072;1
1018134;2010-01-18;1;1018703;1015967;1
1018135;2010-01-19;1;1018705;1013724;2
1018136;2010-01-19;1;1018705;1014130;2
1018137;2010-01-21;1;1017411;1017395;2
1018138;2010-01-21;1;1018319;1017395;2
1018139;2010-01-21;1;1015814;1017395;2
1018140;2010-01-21;1;1015806;1017395;2
1018141;2010-01-21;1;1016194;1017395;2
1018142;2010-01-21;1;1017409;1017395;2
1018143;2010-01-21;1;1018708;1018079;3
1018144;2010-01-21;1;1018708;1018079;1
1018145;2010-01-21;1;1018710;1014389;2
1018146;2010-01-21;1;1018707;1010782;2
1018147;2010-01-22;1;1018711;1011715;1
1018148;2010-01-22;1;1018711;1005915;1
1018149;2010-01-25;1;1018715;1018626;1
1018150;2010-01-25;1;1018714;1018626;1
1018151;2010-01-25;1;1018716;1006189;1
1018152;2010-01-25;1;1018716;1017812;0
1018153;2010-01-25;1;1018717;1007813;1
1018154;2010-01-25;1;1018719;1015384;1
1018155;2010-01-25;1;1018718;1002838;1
1018156;2010-01-25;1;1018718;1012811;1
1018157;2010-01-25;1;1018718;1017613;0
1018158;2010-01-26;1;1005975;1006420;2
1018159;2010-01-26;1;1018723;1017896;1
1018160;2010-01-26;1;1018724;1017896;1
1018161;2010-01-27;1;1018726;1013242;1
1018162;2010-01-27;1;1018727;1018303;2
1018163;2010-01-27;1;1018728;1017370;2
1018164;2010-01-27;1;1012536;1007397;0
1018165;2010-01-28;1;1006985;1014336;2
1018166;2010-01-28;1;1018731;1014335;2
1018167;2010-01-28;1;1018732;1014335;2
1018168;2010-01-28;1;1018733;1014335;2
1018169;2010-01-28;1;1018595;1014335;2
1018170;2010-01-28;1;1018599;1014335;2
1018171;2010-01-28;1;1018597;1014335;2
1018172;2010-01-28;1;1018588;1014335;2
1018173;2010-01-28;1;1018734;1014335;2
1018174;2010-01-28;1;1011379;1014335;2
1018175;2010-01-28;1;1018735;1014335;2
1018176;2010-01-28;1;1018736;1014335;2
1018177;2010-01-28;1;1011383;1014335;2
1018178;2010-01-28;1;1018581;1014335;2
1018179;2010-01-28;1;1006986;1014335;2
1018180;2010-01-28;1;1015089;1014335;2
1018181;2010-01-28;1;1006991;1014335;2
1018182;2010-01-28;1;1006989;1014335;2
1018183;2010-01-28;1;1014336;1014335;2
1018184;2010-01-28;1;1006992;1014335;2
1018185;2010-01-28;1;1018577;1014335;2
1018186;2010-01-28;1;1006985;1014335;2
1018187;2010-01-28;1;1018560;1014335;2
1018188;2010-01-28;1;1018737;1014335;2
1018189;2010-01-28;1;1015446;1014335;2
1018190;2010-01-28;1;1015445;1014335;2
1018191;2010-01-28;1;1018556;1014335;2
1018192;2010-01-28;1;1018558;1014335;2
1018193;2010-01-28;1;1018559;1014335;2
1018194;2010-01-28;1;1014917;1014335;2
1018195;2010-01-28;1;1018729;1017858;2
1018196;2010-01-28;1;1018730;1015904;1
1018197;2010-01-29;1;1018738;1005384;2
1018198;2010-01-29;1;1018738;1017202;2
1018199;2010-01-29;1;1018738;1000465;2
1018200;2010-01-29;1;1018738;1013087;2
1018201;2010-01-29;1;1018738;1016862;2
1018202;2010-01-29;1;1018739;1017242;2
1018203;2010-01-29;1;1018738;1000392;2
1018204;2010-01-29;1;1018738;1017726;2
1018205;2010-01-29;1;1018740;1016725;2
1018206;2010-01-29;1;1018738;1016115;2
1018207;2010-01-29;1;1018738;1018273;2
1018208;2010-01-29;1;1018741;1016725;2
1018209;2010-01-29;1;1018738;1006786;2
1018210;2010-01-29;1;1018742;1017896;1
1018211;2010-01-29;1;1018742;1018609;1
1018212;2010-01-29;1;1018742;1018400;0
1018213;2010-01-29;1;1018743;1017896;1
1018214;2010-01-29;1;1018743;1018609;1
1018215;2010-01-29;1;1018743;1014637;0
1018216;2010-01-29;1;1018738;1018245;2
1018217;2010-01-29;1;1018738;1017858;2
1018218;2010-01-29;1;1018738;1009623;2
1018219;2010-01-29;1;1018738;1017383;2
1018220;2010-01-29;1;1018738;1008404;2
1018221;2010-01-29;1;1018738;1013347;2
1018222;2010-01-29;1;1018738;1015854;2
1018223;2010-01-29;1;1018738;1017517;2
1018224;2010-01-29;1;1018738;1014598;2
