RecID;MStamp;MStation;IDArtHistActief;IdArtHistPassief;RelatieType
1023434;2009-02-12;1;1120362;1124865;2
1023435;2009-02-12;1;1120363;1124866;2
1023436;2009-02-12;1;1120364;1124867;2
1023437;2009-02-12;1;1120365;1124868;2
1023438;2009-02-12;1;1120366;1124869;2
1023439;2009-02-12;1;1120367;1124870;2
1023441;2009-02-12;1;1124872;1076094;2
1023442;2009-02-12;1;1124873;1124921;2
1023443;2009-02-12;1;1124874;1124922;2
1023444;2009-02-12;1;1124875;1124923;2
1023445;2009-02-12;1;1124876;1124924;2
1023446;2009-02-12;1;1124877;1124925;8
1023447;2009-02-12;1;1124887;1124926;2
1023448;2009-02-12;1;1124888;1124927;2
1023449;2009-02-12;1;1124889;1124928;2
1023450;2009-02-12;1;1124890;1124929;8
1023451;2009-02-12;1;1124890;1124930;8
1023452;2009-02-12;1;1124891;1124931;2
1023453;2009-02-12;1;1124892;1124932;2
1023454;2009-02-12;1;1124893;1124933;8
1023455;2009-02-12;1;1124893;1124934;2
1023456;2009-02-12;1;1124894;1124935;8
1023457;2009-02-16;1;1124972;1125009;2
1023458;2009-02-16;1;1124973;1125009;2
1023459;2009-02-16;1;1124989;1125010;2
1023460;2009-02-16;1;1124990;1125010;2
1023461;2009-02-16;1;1124974;1125011;2
1023462;2009-02-16;1;1124991;1125012;2
1023463;2009-02-16;1;1124975;1125013;8
1023464;2009-02-16;1;1124975;1125015;8
1023465;2009-02-16;1;1124992;1125014;2
1023466;2009-02-16;1;1124976;1125016;2
1023467;2009-02-16;1;1124977;1125017;2
1023468;2009-02-16;1;1124978;1125018;2
1023469;2009-02-16;1;1124979;1125019;2
1023470;2009-02-16;1;1124980;1125020;2
1023471;2009-02-16;1;1124981;1125021;2
1023472;2009-02-16;1;1124982;1125022;2
1023473;2009-02-16;1;1124983;1125023;2
1023474;2009-02-16;1;1124984;1125024;2
1023475;2009-02-16;1;1124985;1125025;8
1023476;2009-02-16;1;1124993;1125026;2
1023477;2009-02-16;1;1124994;1125027;0
1023478;2009-02-16;1;1124995;1125028;2
1023479;2009-02-16;1;1123792;1125037;2
1023480;2009-02-16;1;1123793;1125038;8
1023481;2009-02-16;1;1123794;1125039;0
1023482;2009-02-16;1;1123794;1125040;0
1023483;2009-02-17;1;1125074;1057399;1
1023484;2009-02-17;1;1125062;1125098;2
1023485;2009-02-17;1;1125063;1125099;2
1023486;2009-02-17;1;1125064;1125100;0
1023487;2009-02-17;1;1125064;1125101;0
1023488;2009-02-17;1;1125064;1125102;0
1023489;2009-02-17;1;1125064;1125103;0
1023490;2009-02-17;1;1125064;1125104;0
1023491;2009-02-17;1;1125064;1125105;0
1023492;2009-02-17;1;1125064;1125106;0
1023493;2009-02-17;1;1125064;1125107;0
1023494;2009-02-17;1;1125064;1125108;0
1023495;2009-02-17;1;1125064;1125109;0
1023496;2009-02-17;1;1125064;1125111;0
1023498;2009-02-17;1;1125071;1123198;2
1023499;2009-02-17;1;1125070;1125112;8
1023500;2009-02-17;1;1125085;1125114;2
1023501;2009-02-17;1;1125086;1125115;2
1023502;2009-02-17;1;1125087;1125116;2
1023506;2009-02-18;1;1125120;1125125;0
1023508;2009-02-18;1;1125120;1125127;0
1023509;2009-02-18;1;1125120;1125128;0
1023510;2009-02-18;1;1125120;1125129;0
1023511;2009-02-18;1;1125120;1125130;0
1023512;2009-02-19;1;1125153;1051155;1
1023513;2009-02-19;1;1125201;1125212;2
1023515;2009-02-20;1;1125210;1125213;2
1023517;2009-02-20;1;1125270;1125320;0
1023519;2009-02-20;1;1125270;1125322;0
1023520;2009-02-20;1;1125270;1125323;0
1023521;2009-02-20;1;1125270;1125324;0
1023522;2009-02-20;1;1125270;1125325;0
1023523;2009-02-20;1;1125270;1125326;0
1023524;2009-02-20;1;1125270;1125327;0
1023525;2009-02-20;1;1125270;1125328;0
1023526;2009-02-20;1;1125270;1125329;0
1023527;2009-02-20;1;1125270;1125330;0
1023528;2009-02-20;1;1125270;1125331;0
1023529;2009-02-20;1;1125270;1125332;0
1023530;2009-02-20;1;1125270;1125333;0
1023531;2009-02-20;1;1125270;1125334;0
1023534;2009-02-20;1;1125270;1125336;0
1023535;2009-02-20;1;1125270;1125337;0
1023536;2009-02-20;1;1125270;1125338;0
1023537;2009-02-20;1;1125270;1125339;0
1023538;2009-02-20;1;1125270;1125340;0
1023539;2009-02-20;1;1125270;1125341;0
1023541;2009-02-20;1;1125270;1125342;0
1023542;2009-02-20;1;1125270;1125343;0
1023543;2009-02-20;1;1125270;1125344;0
1023544;2009-02-20;1;1125270;1125345;0
1023545;2009-02-20;1;1125270;1125346;0
1023546;2009-02-20;1;1125270;1125347;0
1023547;2009-02-20;1;1125291;1125348;2
1023548;2009-02-20;1;1125293;1125349;2
1023549;2009-02-20;1;1125295;1125350;8
1023550;2009-02-20;1;1125297;1125351;2
1023551;2009-02-20;1;1125299;1125352;2
1023552;2009-02-20;1;1125300;1125353;8
1023553;2009-02-20;1;1125303;1125354;2
1023554;2009-02-20;1;1125304;1125355;2
1023557;2009-02-23;1;1125399;1125402;0
1023558;2009-02-23;1;1125399;1125403;0
1023559;2009-02-23;1;1125399;1125404;0
1023560;2009-02-23;1;1125380;1125405;2
1023561;2009-02-23;1;1125381;1125406;2
1023562;2009-02-23;1;1125382;1125407;8
1023563;2009-02-23;1;1125383;1125408;2
1023564;2009-02-23;1;1125384;1125409;8
1023565;2009-02-23;1;1125385;1125410;2
1023566;2009-02-23;1;1125386;1125411;2
1023567;2009-02-23;1;1125387;1125412;2
1023568;2009-02-23;1;1125388;1125413;2
1023569;2009-02-23;1;1125389;1125414;2
1023570;2009-02-23;1;1125390;1125415;2
1023571;2009-02-23;1;1125391;1125416;2
1023572;2009-02-23;1;1125392;1125417;2
1023576;2009-02-24;1;1125440;1125493;0
1023577;2009-02-24;1;1125440;1125494;0
1023578;2009-02-24;1;1125440;1125495;0
1023579;2009-02-24;1;1125440;1125496;0
1023580;2009-02-24;1;1125440;1125497;0
1023581;2009-02-24;1;1125440;1125498;0
1023582;2009-02-24;1;1125440;1125499;0
1023583;2009-02-24;1;1125440;1125500;0
1023584;2009-02-24;1;1125440;1125501;0
1023585;2009-02-24;1;1125440;1125502;0
1023586;2009-02-24;1;1125440;1125503;0
1023587;2009-02-24;1;1125440;1125504;0
1023588;2009-02-24;1;1125440;1125505;0
1023589;2009-02-24;1;1125440;1125506;0
1023590;2009-02-24;1;1125440;1125507;0
1023591;2009-02-24;1;1125440;1125508;0
1023592;2009-02-24;1;1125440;1125509;0
1023593;2009-02-24;1;1125440;1125510;0
1023594;2009-02-24;1;1125440;1125511;0
1023595;2009-02-24;1;1125440;1125512;0
1023596;2009-02-24;1;1125440;1125513;0
1023597;2009-02-24;1;1125440;1125514;0
1023598;2009-02-24;1;1125440;1125515;0
1023599;2009-02-24;1;1125472;1125517;2
1023600;2009-02-24;1;1125474;1125518;2
1023601;2009-02-24;1;1125476;1125519;2
1023602;2009-02-24;1;1125477;1125520;2
1023603;2009-02-24;1;1125478;1125521;2
1023604;2009-02-24;1;1125479;1125522;2
1023605;2009-02-24;1;1125479;1125523;2
1023606;2009-02-24;1;1125479;1125524;2
1023607;2009-02-25;1;1125526;1125546;2
1023608;2009-02-25;1;1125529;1125547;2
1023609;2009-02-25;1;1125530;1125548;2
1023610;2009-02-25;1;1125531;1125549;2
1023611;2009-02-25;1;1125534;1125550;2
1023612;2009-02-25;1;1125535;1125551;2
1023613;2009-02-25;1;1125536;1125552;2
1023614;2009-02-25;1;1125542;1125553;2
1023615;2009-02-25;1;1125543;1125554;2
1023616;2009-02-25;1;1075044;1125555;2
1023617;2009-02-25;1;1075044;1125556;2
1023618;2009-02-26;1;1125615;1125649;2
1023619;2009-02-26;1;1125616;1125654;2
1023620;2009-02-26;1;1125617;1125212;2
1023621;2009-02-26;1;1125618;1125657;2
1023622;2009-02-26;1;1125619;1125660;8
1023623;2009-02-26;1;1125620;1125666;2
1023624;2009-02-26;1;1125621;1125667;2
1023625;2009-02-26;1;1125622;1125668;2
1023626;2009-02-26;1;1125623;1125669;2
1023627;2009-02-26;1;1125624;1125670;2
1023628;2009-02-26;1;1125625;1125671;8
1023629;2009-02-26;1;1125626;1125672;2
1023630;2009-02-26;1;1125627;1125673;2
1023631;2009-02-26;1;1125628;1125674;8
1023632;2009-02-26;1;1125629;1125675;2
1023633;2009-02-26;1;1125630;1125676;2
1023634;2009-02-26;1;1125631;1125677;2
1023636;2009-02-26;1;1125632;1125678;0
1023637;2009-02-26;1;1125632;1125680;2
1023638;2009-02-26;1;1125641;1125681;2
1023639;2009-02-26;1;1078721;1125682;2
1023641;2009-02-26;1;1125662;1125683;0
1023642;2009-02-26;1;1125662;1125684;0
1023643;2009-02-26;1;1125662;1125685;0
1023644;2009-02-26;1;1125662;1125686;0
1023645;2009-02-26;1;1125662;1125687;0
1023646;2009-02-26;1;1125662;1125688;0
1023647;2009-02-26;1;1125662;1125689;0
1023648;2009-02-26;1;1125662;1125690;0
1023649;2009-02-26;1;1125662;1125691;0
1023650;2009-02-26;1;1125662;1125692;0
1023651;2009-02-26;1;1125662;1125693;0
1023652;2009-02-26;1;1125662;1125694;0
1023653;2009-02-26;1;1125662;1125695;0
1023654;2009-02-26;1;1125662;1125696;0
1023655;2009-02-26;1;1125662;1125697;0
1023656;2009-02-26;1;1125662;1125698;0
1023657;2009-02-26;1;1125662;1125699;0
1023658;2009-02-26;1;1125579;1125700;2
1023659;2009-02-26;1;1125580;1125701;2
1023660;2009-02-26;1;1125581;1125702;2
1023661;2009-02-26;1;1125582;1125703;2
1023662;2009-02-26;1;1125586;1057376;2
1023663;2009-02-26;1;1125587;1057378;2
1023664;2009-02-26;1;1125588;1057379;2
1023665;2009-02-26;1;1125589;1057380;2
1023666;2009-02-26;1;1125590;1057382;2
1023667;2009-02-26;1;1125591;1057383;2
1023668;2009-02-26;1;1125592;1125704;8
1023669;2009-02-26;1;1125593;1125705;8
1023670;2009-02-26;1;1125594;1057384;2
1023671;2009-02-26;1;1125595;1057386;2
1023672;2009-02-26;1;1125597;1057388;2
1023673;2009-02-26;1;1125598;1125706;8
1023674;2009-02-27;1;1125601;1057389;2
1023675;2009-02-27;1;1125603;1057390;2
1023676;2009-02-27;1;1125604;1057391;2
1023677;2009-02-27;1;1125606;1057392;2
1023678;2009-02-27;1;1125607;1057393;2
1023679;2009-02-27;1;1125608;1074627;2
1023680;2009-02-27;1;1125609;1100439;2
1023681;2009-02-27;1;1125610;1057397;2
1023682;2009-02-27;1;1125611;1125807;2
1023683;2009-02-27;1;1125612;1125808;2
1023685;2009-02-27;1;1125787;1125809;0
1023686;2009-02-27;1;1125787;1125810;0
1023687;2009-02-27;1;1125787;1125811;0
1023688;2009-02-27;1;1125787;1125812;0
1023689;2009-02-27;1;1125787;1125813;0
1023690;2009-02-27;1;1125787;1125814;0
1023691;2009-02-27;1;1125787;1125815;0
1023692;2009-02-27;1;1125787;1125816;0
1023693;2009-02-27;1;1125787;1125817;0
1023694;2009-02-27;1;1125787;1125818;0
1023695;2009-02-27;1;1125787;1125819;0
1023696;2009-02-27;1;1125787;1125820;0
1023697;2009-02-27;1;1125787;1125821;0
1023698;2009-02-27;1;1125787;1125822;0
1023699;2009-02-27;1;1125787;1125823;0
1023700;2009-02-27;1;1125787;1125824;0
1023701;2009-02-27;1;1125787;1125825;0
1023702;2009-02-27;1;1125787;1125826;0
1023703;2009-02-27;1;1125787;1125827;0
1023704;2009-02-27;1;1125787;1125828;0
1023705;2009-02-27;1;1125787;1125829;0
1023706;2009-02-27;1;1125787;1125830;0
1023707;2009-02-27;1;1125787;1125831;0
1023708;2009-02-27;1;1125787;1125832;0
1023709;2009-02-27;1;1125787;1125833;0
1023710;2009-02-27;1;1125787;1125834;0
1023711;2009-02-27;1;1125787;1125835;0
1023712;2009-02-27;1;1125787;1125836;0
1023713;2009-02-27;1;1125787;1125837;0
1023714;2009-02-27;1;1125787;1125838;0
1023715;2009-02-27;1;1125787;1125839;0
1023716;2009-02-27;1;1125787;1125840;0
1023717;2009-02-27;1;1125787;1125841;0
1023718;2009-02-27;1;1125787;1125842;0
1023719;2009-02-27;1;1125787;1125843;0
1023720;2009-02-27;1;1125787;1125844;0
1023721;2009-02-27;1;1125787;1125845;0
1023722;2009-02-27;1;1125787;1125846;0
1023723;2009-02-27;1;1125787;1125847;0
1023724;2009-02-27;1;1125787;1125848;0
1023725;2009-02-27;1;1125787;1125849;0
1023726;2009-02-27;1;1125787;1125850;0
1023727;2009-02-27;1;1125787;1125851;0
1023728;2009-02-27;1;1125787;1125852;0
1023729;2009-02-27;1;1125787;1125853;0
1023730;2009-02-27;1;1125787;1125854;0
1023731;2009-02-27;1;1125787;1125855;0
1023732;2009-02-27;1;1125787;1125856;0
1023733;2009-02-27;1;1125787;1125857;0
1023734;2009-02-27;1;1125787;1125858;0
1023735;2009-02-27;1;1125787;1125859;0
1023736;2009-02-27;1;1125787;1125860;0
1023737;2009-02-27;1;1125787;1125861;0
1023738;2009-02-27;1;1125787;1125862;0
1023739;2009-02-27;1;1125787;1125863;0
1023740;2009-02-27;1;1125787;1125864;0
1023741;2009-02-27;1;1125787;1125865;0
1023742;2009-02-27;1;1125787;1125866;0
1023743;2009-02-27;1;1125787;1125867;0
1023744;2009-02-27;1;1125787;1125868;0
1023745;2009-02-27;1;1125787;1125869;0
1023746;2009-02-27;1;1125787;1125870;0
1023747;2009-02-27;1;1125787;1125871;0
1023748;2009-02-27;1;1125787;1125872;0
1023749;2009-02-27;1;1125787;1125873;0
1023750;2009-02-27;1;1125787;1125874;0
1023751;2009-02-27;1;1125787;1125875;0
1023752;2009-02-27;1;1125787;1125876;0
1023753;2009-02-27;1;1125787;1125877;0
1023754;2009-02-27;1;1125787;1125878;0
1023755;2009-02-27;1;1125787;1125879;0
1023756;2009-02-27;1;1125787;1125880;0
1023757;2009-02-27;1;1125787;1125881;0
1023758;2009-02-27;1;1125787;1125882;0
1023759;2009-02-27;1;1125787;1125883;0
1023760;2009-02-27;1;1125710;1125884;2
1023761;2009-02-27;1;1125711;1125885;2
1023762;2009-02-27;1;1125712;1125886;2
1023763;2009-02-27;1;1125713;1125887;2
1023764;2009-02-27;1;1125714;1125888;2
1023765;2009-02-27;1;1125715;1125889;2
1023766;2009-02-27;1;1125716;1125890;2
1023767;2009-02-27;1;1125716;1125891;2
1023768;2009-02-27;1;1125717;1125892;2
1023769;2009-02-27;1;1125718;1125893;2
1023770;2009-02-27;1;1125719;1125894;2
1023771;2009-02-27;1;1125719;1125895;2
1023772;2009-02-27;1;1125720;1125896;8
1023773;2009-02-27;1;1125721;1125897;2
1023774;2009-02-27;1;1125722;1125898;2
1023775;2009-02-27;1;1125723;1125899;2
1023776;2009-02-27;1;1125724;1125900;2
1023777;2009-02-27;1;1125725;1125901;2
1023778;2009-02-27;1;1125726;1125902;2
1023779;2009-02-27;1;1125727;1125903;2
1023780;2009-02-27;1;1125728;1125905;2
1023781;2009-02-27;1;1125728;1125906;2
1023782;2009-02-27;1;1125728;1092795;2
1023787;2009-03-02;1;1125925;1126072;2
1023788;2009-03-02;1;1125927;1126078;2
1023789;2009-03-02;1;1125928;1126079;0
1023790;2009-03-02;1;1125929;1126080;2
1023791;2009-03-02;1;1125930;1126081;2
1023792;2009-03-02;1;1125931;1126082;2
1023794;2009-03-02;1;1126075;1126083;0
1023795;2009-03-02;1;1126075;1126084;0
1023796;2009-03-02;1;1126075;1126085;0
1023797;2009-03-02;1;1126075;1126086;0
1023798;2009-03-02;1;1126075;1126087;0
1023799;2009-03-02;1;1126075;1126088;0
1023800;2009-03-02;1;1126075;1126089;0
1023801;2009-03-02;1;1126075;1126090;0
1023802;2009-03-02;1;1126075;1126091;0
1023803;2009-03-02;1;1126075;1126092;0
1023804;2009-03-02;1;1126075;1126093;0
1023805;2009-03-02;1;1126075;1126094;0
1023806;2009-03-02;1;1126075;1126095;0
1023807;2009-03-02;1;1126075;1126096;0
1023808;2009-03-02;1;1126075;1126097;0
1023809;2009-03-02;1;1126075;1126098;0
1023810;2009-03-02;1;1126075;1126099;0
1023811;2009-03-02;1;1126075;1126100;0
1023812;2009-03-02;1;1126075;1126101;0
1023813;2009-03-02;1;1126075;1126102;0
1023814;2009-03-02;1;1126075;1126103;0
1023815;2009-03-02;1;1126075;1126104;0
1023816;2009-03-02;1;1126075;1126105;0
1023817;2009-03-02;1;1126075;1126106;0
1023818;2009-03-02;1;1126075;1126107;0
1023819;2009-03-02;1;1126075;1126108;0
1023820;2009-03-02;1;1126075;1126109;0
1023821;2009-03-02;1;1126075;1126110;0
1023822;2009-03-02;1;1126075;1126111;0
1023823;2009-03-02;1;1126075;1126112;0
1023824;2009-03-02;1;1126075;1126113;0
1023825;2009-03-02;1;1126075;1126114;0
1023826;2009-03-02;1;1126075;1126115;0
1023827;2009-03-02;1;1126075;1126116;0
1023828;2009-03-02;1;1126075;1126117;0
1023829;2009-03-02;1;1126075;1126118;0
1023830;2009-03-02;1;1126075;1126119;0
1023831;2009-03-02;1;1126075;1126120;0
1023832;2009-03-02;1;1126075;1126121;0
1023833;2009-03-02;1;1126075;1126122;0
1023834;2009-03-02;1;1126075;1126123;0
1023835;2009-03-02;1;1126075;1126124;0
1023871;2009-03-02;1;1126075;1126158;0
1023872;2009-03-02;1;1126075;1126159;0
1023873;2009-03-02;1;1126075;1126160;0
1023874;2009-03-02;1;1126075;1126161;0
1023875;2009-03-02;1;1126075;1126162;0
1023876;2009-03-02;1;1126075;1126163;0
1023877;2009-03-02;1;1126075;1126164;0
1023878;2009-03-02;1;1126075;1126165;0
1023879;2009-03-02;1;1126075;1126166;0
1023880;2009-03-02;1;1126075;1126167;0
1023881;2009-03-02;1;1126075;1126168;0
1023882;2009-03-02;1;1126075;1126169;0
1023883;2009-03-02;1;1126075;1126170;0
1023884;2009-03-02;1;1126075;1126171;0
1023885;2009-03-02;1;1126075;1126172;0
1023886;2009-03-02;1;1126075;1126173;0
1023887;2009-03-02;1;1126075;1126174;0
1023888;2009-03-02;1;1126075;1126175;0
1023889;2009-03-02;1;1126075;1126176;0
1023890;2009-03-02;1;1126075;1126177;0
1023891;2009-03-02;1;1126075;1126178;0
1023892;2009-03-02;1;1126075;1126179;0
1023893;2009-03-02;1;1126075;1126180;0
1023894;2009-03-02;1;1126075;1126181;0
1023895;2009-03-02;1;1126075;1126182;0
1023896;2009-03-02;1;1126075;1126183;0
1023897;2009-03-02;1;1126075;1126184;0
1023898;2009-03-02;1;1126075;1126185;0
1023899;2009-03-02;1;1126075;1126186;0
1023900;2009-03-02;1;1126075;1126187;0
1023901;2009-03-02;1;1126075;1126188;0
1023902;2009-03-02;1;1126075;1126189;0
1023903;2009-03-02;1;1126075;1126190;0
1023904;2009-03-02;1;1126075;1126191;0
1023905;2009-03-02;1;1126075;1126192;0
1023906;2009-03-02;1;1126075;1126193;0
1023907;2009-03-02;1;1126075;1126194;0
1023908;2009-03-02;1;1126075;1126195;0
1023909;2009-03-02;1;1126075;1126196;0
1023910;2009-03-02;1;1126075;1126197;0
1023911;2009-03-02;1;1126075;1126198;0
1023912;2009-03-02;1;1126075;1126199;0
1023913;2009-03-02;1;1126075;1126200;0
1023914;2009-03-02;1;1126075;1126201;0
1023915;2009-03-02;1;1126075;1126202;0
1023916;2009-03-02;1;1126075;1126203;0
1023917;2009-03-02;1;1126075;1126204;0
1023918;2009-03-02;1;1126075;1126205;0
1023919;2009-03-02;1;1126075;1126206;0
1023920;2009-03-02;1;1126075;1126207;0
1023921;2009-03-02;1;1126075;1126208;0
1023922;2009-03-02;1;1126075;1126209;0
1023923;2009-03-02;1;1126075;1126210;0
1023924;2009-03-02;1;1126075;1126211;0
1023925;2009-03-02;1;1126075;1126212;0
1023926;2009-03-02;1;1126075;1126213;0
1023927;2009-03-02;1;1126075;1126214;0
1023928;2009-03-02;1;1126075;1126215;0
1023929;2009-03-02;1;1126075;1126216;0
1023930;2009-03-02;1;1126075;1126217;0
1023931;2009-03-02;1;1126075;1126218;0
1023933;2009-03-02;1;1126075;1126219;0
1023934;2009-03-02;1;1126075;1126220;0
1023935;2009-03-02;1;1126075;1126221;0
1023936;2009-03-02;1;1126075;1126222;0
1023937;2009-03-02;1;1126075;1126223;0
1023938;2009-03-02;1;1126075;1126224;0
1023939;2009-03-02;1;1126075;1126225;0
1023940;2009-03-02;1;1126075;1126226;0
1023941;2009-03-02;1;1126075;1126227;0
1023942;2009-03-02;1;1126075;1126228;0
1023943;2009-03-02;1;1126075;1126229;0
1023944;2009-03-02;1;1126075;1126230;0
1023945;2009-03-02;1;1126075;1126231;0
1023946;2009-03-02;1;1126075;1126232;0
1023947;2009-03-02;1;1126075;1126233;0
1023948;2009-03-02;1;1126075;1126234;0
1023949;2009-03-02;1;1126075;1126235;0
1023950;2009-03-02;1;1126075;1126236;0
1023951;2009-03-02;1;1126075;1126237;0
1023952;2009-03-02;1;1126075;1126238;0
1023953;2009-03-02;1;1126075;1126239;0
1023954;2009-03-02;1;1126075;1126240;0
1023955;2009-03-02;1;1126075;1126241;0
1023956;2009-03-02;1;1126075;1126242;0
1023957;2009-03-02;1;1126075;1126243;0
1023958;2009-03-02;1;1126075;1126244;0
1023959;2009-03-02;1;1126075;1126245;0
1023960;2009-03-02;1;1126075;1126246;0
1023961;2009-03-02;1;1126075;1126247;0
1023962;2009-03-02;1;1126075;1126248;0
1023963;2009-03-02;1;1126075;1126249;0
1023964;2009-03-02;1;1126075;1126250;0
1023965;2009-03-02;1;1126075;1126251;0
1023967;2009-03-02;1;1126075;1126252;0
1023968;2009-03-02;1;1126075;1126253;0
1023969;2009-03-02;1;1126075;1126254;0
1023970;2009-03-02;1;1126075;1126255;0
1023971;2009-03-02;1;1126075;1126256;0
1023972;2009-03-02;1;1126075;1126257;0
1023973;2009-03-02;1;1126075;1126258;0
1023974;2009-03-02;1;1126075;1126259;0
1023976;2009-03-02;1;1126075;1126260;0
1023977;2009-03-02;1;1126075;1126261;0
1023978;2009-03-02;1;1126075;1126262;0
1023979;2009-03-02;1;1126075;1126263;0
1023980;2009-03-02;1;1126075;1126264;0
1023981;2009-03-02;1;1126075;1126265;0
1023982;2009-03-02;1;1126075;1126266;0
1023983;2009-03-02;1;1126075;1126267;0
1023984;2009-03-02;1;1126075;1126268;0
1023985;2009-03-02;1;1126075;1126269;0
1023986;2009-03-02;1;1126075;1126270;0
1023987;2009-03-02;1;1126075;1126271;0
1023988;2009-03-02;1;1126075;1126272;0
1023989;2009-03-02;1;1126075;1126273;0
1023990;2009-03-02;1;1126075;1126274;0
1023991;2009-03-02;1;1126075;1126275;0
1023992;2009-03-02;1;1126075;1126276;0
1023993;2009-03-02;1;1126075;1126277;0
1023994;2009-03-02;1;1126075;1126278;0
1023995;2009-03-02;1;1126075;1126279;0
1023996;2009-03-02;1;1126075;1126280;0
1023997;2009-03-02;1;1126075;1126281;0
1023998;2009-03-02;1;1126075;1126282;0
1023999;2009-03-02;1;1126075;1126283;0
1024000;2009-03-02;1;1126075;1126284;0
1024001;2009-03-02;1;1126075;1126285;0
1024004;2009-03-02;1;1126075;1126287;0
1024005;2009-03-02;1;1126075;1126288;0
1024006;2009-03-02;1;1126075;1126289;0
1024007;2009-03-02;1;1126075;1126290;0
1024008;2009-03-02;1;1126075;1126291;0
1024009;2009-03-02;1;1108358;1126297;2
1024010;2009-03-02;1;1108358;1126298;2
1024011;2009-03-02;1;1108358;1126299;2
1024012;2009-03-02;1;1125393;1126300;2
1024013;2009-03-02;1;1125393;1126301;2
1024014;2009-03-02;1;1125393;1126302;2
1024015;2009-03-02;1;1125393;1126303;2
1024016;2009-03-02;1;1125393;1126304;2
1024017;2009-03-04;1;1125643;1078721;1
1024018;2009-03-04;1;1078721;1078743;2
1024019;2009-03-04;1;1078721;1126329;2
1024020;2009-03-04;1;1126329;1119146;1
1024021;2009-03-04;1;1125682;1125643;1
1024022;2009-03-05;1;1126337;1126367;2
1024023;2009-03-05;1;1126341;1117469;2
1024024;2009-03-05;1;1126342;1117470;2
1024025;2009-03-05;1;1126343;1117471;2
1024026;2009-03-05;1;1126344;1117472;2
1024027;2009-03-05;1;1126345;1117475;0
1024029;2009-03-05;1;1126364;1126369;2
1024030;2009-03-05;1;1126365;1126370;2
1024031;2009-03-06;1;1059969;1000092;2
1024032;2009-03-06;1;1059970;1000096;2
1024033;2009-03-06;1;1059971;1000099;2
1024034;2009-03-06;1;1059972;1000116;2
1024035;2009-03-06;1;1059973;1000117;2
1024036;2009-03-06;1;1059974;1000126;2
1024037;2009-03-06;1;1059975;1000127;2
1024038;2009-03-06;1;1059976;1106622;2
1024039;2009-03-06;1;1059976;1107786;2
1024040;2009-03-06;1;1059976;1106741;2
1024041;2009-03-06;1;1059976;1108085;2
1024042;2009-03-06;1;1059976;1106754;2
1024044;2009-03-06;1;1059978;1106773;2
1024045;2009-03-06;1;1059977;1106772;2
1024046;2009-03-06;1;1059979;1016211;2
1024047;2009-03-06;1;1059980;1016460;2
1024048;2009-03-06;1;1059981;1016461;2
1024049;2009-03-06;1;1059982;1016463;8
1024050;2009-03-06;1;1059982;1016464;8
1024051;2009-03-06;1;1059982;1016465;8
1024052;2009-03-06;1;1059982;1016466;8
1024053;2009-03-06;1;1059982;1016467;8
1024054;2009-03-06;1;1060056;1002605;0
1024055;2009-03-06;1;1060056;1002606;0
1024057;2009-03-06;1;1126416;1126458;0
1024058;2009-03-06;1;1126416;1126459;0
1024059;2009-03-06;1;1126416;1126460;0
1024060;2009-03-06;1;1126416;1126461;0
1024061;2009-03-06;1;1126416;1126462;0
1024062;2009-03-06;1;1126416;1126463;0
1024063;2009-03-06;1;1126416;1126464;0
1024064;2009-03-06;1;1126416;1126465;0
1024065;2009-03-06;1;1126416;1126466;0
1024066;2009-03-06;1;1126416;1126467;0
1024067;2009-03-06;1;1126416;1126468;0
1024068;2009-03-06;1;1126416;1126469;0
1024069;2009-03-06;1;1126416;1126470;0
1024070;2009-03-06;1;1126416;1126471;0
1024071;2009-03-06;1;1126416;1126472;0
1024072;2009-03-06;1;1126416;1126473;0
1024073;2009-03-06;1;1126416;1126474;0
1024074;2009-03-06;1;1126416;1126475;0
1024075;2009-03-06;1;1126416;1126476;0
1024076;2009-03-06;1;1126416;1126477;0
1024077;2009-03-06;1;1126439;1126491;2
1024078;2009-03-06;1;1126440;1126492;2
1024079;2009-03-06;1;1126441;1126493;2
1024080;2009-03-06;1;1126441;1126494;2
1024081;2009-03-06;1;1126442;1126495;2
1024082;2009-03-06;1;1126393;1126496;2
1024083;2009-03-06;1;1126394;1126497;8
1024084;2009-03-06;1;1126394;1126498;8
1024085;2009-03-06;1;1126394;1126499;8
1024086;2009-03-06;1;1126394;1126500;8
1024087;2009-03-06;1;1126394;1126501;8
1024088;2009-03-06;1;1126394;1126502;8
1024089;2009-03-06;1;1126394;1126503;8
1024090;2009-03-06;1;1126394;1126504;8
1024091;2009-03-06;1;1126394;1126505;8
1024092;2009-03-06;1;1126394;1126506;8
1024093;2009-03-06;1;1126394;1126507;8
1024094;2009-03-06;1;1126394;1126508;8
1024095;2009-03-06;1;1126394;1126509;8
1024096;2009-03-06;1;1126394;1126510;8
1024097;2009-03-06;1;1126394;1126511;8
1024098;2009-03-06;1;1126394;1126512;8
1024099;2009-03-06;1;1126402;1126513;2
1024100;2009-03-06;1;1126403;1126514;2
1024101;2009-03-06;1;1126420;1126515;8
1024102;2009-03-06;1;1126422;1126516;8
1024103;2009-03-06;1;1126424;1126517;2
1024104;2009-03-06;1;1126426;1126518;2
1024105;2009-03-06;1;1126428;1126519;2
1024106;2009-03-06;1;1126429;1126520;2
1024107;2009-03-06;1;1126430;1126521;2
1024108;2009-03-06;1;1126431;1126522;2
