RecID;MStamp;MStation;IDDocument;IDDeelCD
1020371;2009-07-29;1;1018169;1000001
1020372;2009-07-29;1;1018170;1000001
1020373;2009-07-29;1;1018171;1000001
1020374;2009-07-29;1;1018172;1000001
1020375;2009-07-29;1;1018173;1000001
1020376;2009-07-29;1;1018174;1000001
1020377;2009-07-29;1;1018175;1000001
1020378;2009-07-29;1;1018176;1000001
1020379;2009-07-29;1;1018177;1000001
1020380;2009-07-29;1;1018178;1000001
1020381;2009-07-29;1;1018179;1000001
1020382;2009-07-29;1;1018180;1000001
1020383;2009-07-29;1;1018181;1000001
1020384;2009-07-29;1;1018182;1000001
1020385;2009-07-29;1;1018183;1000001
1020386;2009-07-29;1;1018184;1000001
1020387;2009-07-29;1;1018185;1000001
1020388;2009-07-29;1;1018186;1000001
1020389;2009-07-29;1;1018187;1000001
1020390;2009-07-29;1;1018188;1000001
1020391;2009-07-29;1;1018189;1000001
1020392;2009-07-29;1;1018190;1000001
1020393;2009-07-31;1;1018191;1000001
1020394;2009-07-31;1;1018192;1000001
1020395;2009-07-31;1;1018193;1000001
1020396;2009-08-03;1;1018194;1000001
1020397;2009-08-03;1;1018195;1000001
1020398;2009-08-03;1;1018196;1000001
1020399;2009-08-03;1;1018197;1000001
1020400;2009-08-03;1;1018198;1000001
1020401;2009-08-04;1;1018199;1000001
1020402;2009-08-04;1;1018200;1000001
1020403;2009-08-04;1;1018201;1000001
1020404;2009-08-05;1;1018202;1000001
1020405;2009-08-05;1;1018203;1000001
1020406;2009-08-05;1;1018204;1000001
1020407;2009-08-05;1;1018205;1000001
1020408;2009-08-05;1;1018206;1000001
1020409;2009-08-05;1;1018207;1000001
1020410;2009-08-06;1;1018208;1000001
1020411;2009-08-06;1;1018209;1000001
1020412;2009-08-06;1;1018210;1000001
1020413;2009-08-06;1;1018211;1000001
1020414;2009-08-06;1;1018212;1000001
1020415;2009-08-06;1;1018213;1000001
1020416;2009-08-06;1;1018214;1000001
1020417;2009-08-06;1;1018215;1000001
1020418;2009-08-07;1;1018216;1000001
1020419;2009-08-07;1;1018217;1000001
1020420;2009-08-07;1;1018218;1000001
1020421;2009-08-10;1;1018219;1000001
1020422;2009-08-10;1;1018220;1000001
1020423;2009-08-10;1;1018221;1000001
1020424;2009-08-10;1;1018222;1000001
1020425;2009-08-10;1;1018223;1000001
1020426;2009-08-10;1;1018224;1000001
1020427;2009-08-10;1;1018225;1000001
1020428;2009-08-10;1;1018226;1000001
1020429;2009-08-13;1;1018227;1000001
1020430;2009-08-13;1;1018228;1000001
1020431;2009-08-14;1;1018229;1000001
1020432;2009-08-14;1;1018230;1000001
1020433;2009-08-14;1;1018231;1000001
1020434;2009-08-14;1;1018232;1000001
1020435;2009-08-14;1;1018233;1000001
1020436;2009-08-14;1;1018234;1000001
1020437;2009-08-17;1;1018235;1000001
1020438;2009-08-17;1;1018236;1000001
1020439;2009-08-17;1;1018237;1000001
1020440;2009-08-17;1;1018238;1000001
1020441;2009-08-18;1;1018239;1000001
1020442;2009-08-18;1;1018240;1000001
1020443;2009-08-18;1;1018241;1000001
1020444;2009-08-18;1;1018242;1000001
1020445;2009-08-19;1;1018243;1000001
1020446;2009-08-19;1;1018244;1000001
1020447;2009-08-20;1;1018245;1000001
1020448;2009-08-21;1;1018246;1000001
1020449;2009-08-21;1;1018247;1000001
1020450;2009-08-24;1;1018248;1000001
1020451;2009-08-24;1;1018249;1000001
1020452;2009-08-24;1;1018250;1000001
1020453;2009-08-24;1;1018251;1000001
1020454;2009-08-24;1;1018252;1000001
1020455;2009-08-24;1;1018253;1000001
1020456;2009-08-25;1;1018254;1000001
1020457;2009-08-25;1;1018255;1000001
1020458;2009-08-25;1;1018256;1000001
1020459;2009-08-25;1;1018257;1000001
1020460;2009-08-25;1;1018258;1000001
1020461;2009-08-26;1;1018259;1000001
1020462;2009-08-26;1;1018260;1000001
1020463;2009-08-26;1;1018261;1000001
1020464;2009-08-26;1;1018262;1000001
1020465;2009-08-26;1;1018263;1000001
1020466;2009-08-26;1;1018264;1000001
1020467;2009-08-26;1;1018265;1000001
1020468;2009-08-26;1;1018266;1000001
1020469;2009-08-27;1;1018267;1000001
1020470;2009-08-27;1;1018268;1000001
1020471;2009-08-27;1;1018269;1000001
1020472;2009-08-27;1;1018270;1000001
1020473;2009-08-27;1;1018271;1000001
1020474;2009-08-28;1;1018272;1000001
1020475;2009-08-28;1;1018273;1000001
1020476;2009-08-28;1;1018274;1000001
1020477;2009-08-28;1;1018275;1000001
1020478;2009-08-28;1;1018276;1000001
1020479;2009-08-28;1;1018277;1000001
1020480;2009-08-31;1;1018278;1000001
1020481;2009-08-31;1;1018279;1000001
1020482;2009-08-31;1;1018280;1000001
1020483;2009-08-31;1;1018281;1000001
1020484;2009-09-02;1;1018282;1000001
1020485;2009-09-02;1;1018283;1000001
1020486;2009-09-02;1;1018284;1000001
1020487;2009-09-02;1;1018285;1000001
1020488;2009-09-02;1;1018286;1000001
1020489;2009-09-03;1;1018287;1000001
1020490;2009-09-03;1;1018288;1000001
1020491;2009-09-03;1;1018289;1000001
1020492;2009-09-03;1;1018290;1000001
1020493;2009-09-03;1;1018291;1000001
1020494;2009-09-03;1;1018292;1000001
1020495;2009-09-03;1;1018293;1000001
1020496;2009-09-04;1;1018294;1000001
1020497;2009-09-04;1;1018295;1000001
1020498;2009-09-04;1;1018296;1000001
1020500;2009-09-04;1;1018298;1000001
1020501;2009-09-04;1;1018299;1000001
1020502;2009-09-04;1;1018300;1000001
1020503;2009-09-04;1;1018301;1000001
1020504;2009-09-04;1;1018302;1000001
1020505;2009-09-04;1;1018303;1000001
1020506;2009-09-04;1;1018304;1000001
1020507;2009-09-04;1;1018305;1000001
1020508;2009-09-04;1;1018306;1000001
1020509;2009-09-04;1;1018307;1000001
1020510;2009-09-04;1;1018308;1000001
1020511;2009-09-07;1;1018309;1000001
1020512;2009-09-07;1;1018310;1000001
1020513;2009-09-08;1;1018311;1000001
1020514;2009-09-10;1;1018312;1000001
1020515;2009-09-10;1;1018313;1000001
1020516;2009-09-10;1;1018314;1000001
1020517;2009-09-10;1;1018315;1000001
1020518;2009-09-10;1;1018316;1000001
1020519;2009-09-10;1;1018317;1000001
1020520;2009-09-11;1;1018318;1000001
1020521;2009-09-11;1;1018319;1000001
1020522;2009-09-11;1;1018320;1000001
1020523;2009-09-11;1;1018321;1000001
1020524;2009-09-11;1;1018322;1000001
1020525;2009-09-14;1;1018323;1000001
1020526;2009-09-14;1;1018324;1000001
1020527;2009-09-14;1;1018325;1000001
1020528;2009-09-14;1;1018326;1000001
1020529;2009-09-14;1;1018327;1000001
1020530;2009-09-14;1;1018328;1000001
1020531;2009-09-14;1;1018329;1000001
1020532;2009-09-14;1;1018330;1000001
1020533;2009-09-14;1;1018331;1000001
1020534;2009-09-14;1;1018332;1000001
1020535;2009-09-14;1;1018333;1000001
1020536;2009-09-14;1;1018334;1000001
1020537;2009-09-14;1;1018335;1000001
1020538;2009-09-14;1;1018336;1000001
1020539;2009-09-14;1;1018337;1000001
1020540;2009-09-14;1;1018338;1000001
1020541;2009-09-14;1;1018339;1000001
1020542;2009-09-14;1;1018340;1000001
1020543;2009-09-14;1;1018341;1000001
1020544;2009-09-14;1;1018342;1000001
1020545;2009-09-14;1;1018343;1000001
1020546;2009-09-14;1;1018344;1000001
1020547;2009-09-14;1;1018345;1000001
1020548;2009-09-14;1;1018346;1000001
1020549;2009-09-14;1;1018347;1000001
1020550;2009-09-14;1;1018348;1000001
1020551;2009-09-15;1;1018349;1000001
1020552;2009-09-15;1;1018350;1000001
1020553;2009-09-16;1;1018351;1000001
1020554;2009-09-16;1;1018352;1000001
1020555;2009-09-16;1;1018353;1000001
1020556;2009-09-16;1;1018354;1000001
1020557;2009-09-16;1;1018355;1000001
1020558;2009-09-16;1;1018356;1000001
1020559;2009-09-16;1;1018357;1000001
1020560;2009-09-16;1;1018358;1000001
1020561;2009-09-16;1;1018359;1000001
1020562;2009-09-17;1;1018360;1000001
1020563;2009-09-17;1;1018361;1000001
1020568;2009-09-18;1;1018366;1000001
1020569;2009-09-18;1;1018367;1000001
1020570;2009-09-18;1;1018368;1000001
1020571;2009-09-18;1;1018369;1000001
1020572;2009-09-18;1;1018370;1000001
1020573;2009-09-18;1;1018371;1000001
1020574;2009-09-18;1;1018372;1000001
1020575;2009-09-18;1;1018373;1000001
1020576;2009-09-18;1;1018374;1000001
1020577;2009-09-21;1;1018375;1000001
1020578;2009-09-21;1;1018376;1000001
1020579;2009-09-21;1;1018377;1000001
1020580;2009-09-21;1;1018378;1000001
1020581;2009-09-21;1;1018379;1000001
1020582;2009-09-21;1;1018380;1000001
1020583;2009-09-21;1;1018381;1000001
1020584;2009-09-21;1;1018382;1000001
1020585;2009-09-22;1;1018383;1000001
1020586;2009-09-22;1;1018384;1000001
1020587;2009-09-22;1;1018385;1000001
1020588;2009-09-22;1;1018386;1000001
1020589;2009-09-22;1;1018387;1000001
1020590;2009-09-22;1;1018388;1000001
1020591;2009-09-22;1;1018389;1000001
1020592;2009-09-23;1;1018390;1000001
1020593;2009-09-23;1;1018391;1000001
1020594;2009-09-23;1;1018392;1000001
1020595;2009-09-23;1;1018393;1000001
1020596;2009-09-23;1;1018394;1000001
1020597;2009-09-23;1;1018395;1000001
1020598;2009-09-23;1;1018396;1000001
1020599;2009-09-23;1;1018397;1000001
1020600;2009-09-23;1;1018398;1000001
1020601;2009-09-23;1;1018399;1000001
1020602;2009-09-23;1;1018400;1000001
1020603;2009-09-23;1;1018401;1000001
1020604;2009-09-24;1;1018402;1000001
1020605;2009-09-24;1;1018403;1000001
1020606;2009-09-24;1;1018404;1000001
1020607;2009-09-24;1;1018405;1000001
1020608;2009-09-24;1;1018406;1000001
1020609;2009-09-24;1;1018407;1000001
1020610;2009-09-24;1;1018408;1000001
1020611;2009-09-25;1;1018409;1000001
1020612;2009-09-25;1;1018410;1000001
1020613;2009-09-29;1;1018411;1000001
1020614;2009-09-30;1;1018412;1000001
1020615;2009-09-30;1;1018413;1000001
1020616;2009-09-30;1;1018414;1000001
1020617;2009-09-30;1;1018415;1000001
1020618;2009-09-30;1;1018416;1000001
1020619;2009-10-01;1;1018417;1000001
1020621;2009-10-01;1;1018419;1000001
1020622;2009-10-02;1;1018420;1000001
1020623;2009-10-02;1;1018421;1000001
1020624;2009-10-02;1;1018422;1000001
1020625;2009-10-02;1;1018423;1000001
1020626;2009-10-02;1;1018424;1000001
1020627;2009-10-02;1;1018425;1000001
1020628;2009-10-02;1;1018426;1000001
1020629;2009-10-02;1;1018427;1000001
1020630;2009-10-05;1;1018428;1000001
1020631;2009-10-05;1;1018429;1000001
1020632;2009-10-06;1;1018430;1000001
1020633;2009-10-07;1;1018431;1000001
1020634;2009-10-09;1;1018432;1000001
1020635;2009-10-12;1;1018433;1000001
1020636;2009-10-12;1;1018434;1000001
1020637;2009-10-12;1;1018435;1000001
1020638;2009-10-13;1;1018436;1000001
1020639;2009-10-13;1;1018437;1000001
1020640;2009-10-13;1;1018438;1000001
1020641;2009-10-13;1;1018439;1000001
1020642;2009-10-13;1;1018440;1000001
1020643;2009-10-13;1;1018441;1000001
1020644;2009-10-13;1;1018442;1000001
1020645;2009-10-13;1;1018443;1000001
1020646;2009-10-13;1;1018444;1000001
1020647;2009-10-13;1;1018445;1000001
1020648;2009-10-14;1;1018446;1000001
1020649;2009-10-14;1;1018447;1000001
1020650;2009-10-15;1;1018448;1000001
1020651;2009-10-15;1;1018449;1000001
1020652;2009-10-15;1;1018450;1000001
1020653;2009-10-15;1;1018451;1000001
1020654;2009-10-16;1;1018452;1000001
1020655;2009-10-16;1;1018453;1000001
1020656;2009-10-16;1;1018454;1000001
1020657;2009-10-16;1;1018455;1000001
1020659;2009-10-16;1;1018458;1000001
1020660;2009-10-16;1;1018459;1000001
1020661;2009-10-16;1;1018460;1000001
1020662;2009-10-19;1;1018461;1000001
1020663;2009-10-19;1;1018462;1000001
1020664;2009-10-20;1;1018463;1000001
1020665;2009-10-20;1;1018464;1000001
1020666;2009-10-20;1;1018465;1000001
1020667;2009-10-20;1;1018466;1000001
1020668;2009-10-21;1;1018467;1000001
1020669;2009-10-21;1;1018468;1000001
1020670;2009-10-21;1;1018469;1000001
1020671;2009-10-21;1;1018470;1000001
1020672;2009-10-21;1;1018471;1000001
1020673;2009-10-21;1;1018472;1000001
1020674;2009-10-21;1;1018473;1000001
1020675;2009-10-22;1;1018474;1000001
1020676;2009-10-22;1;1018475;1000001
1020677;2009-10-22;1;1018476;1000001
1020678;2009-10-22;1;1018477;1000001
1020679;2009-10-22;1;1018478;1000001
1020680;2009-10-22;1;1018479;1000001
1020681;2009-10-22;1;1018480;1000001
1020682;2009-10-22;1;1018481;1000001
1020683;2009-10-23;1;1018482;1000001
1020684;2009-10-26;1;1018483;1000001
1020685;2009-10-26;1;1018484;1000001
1020686;2009-10-27;1;1018485;1000001
1020687;2009-10-27;1;1018486;1000001
1020688;2009-10-27;1;1018487;1000001
1020689;2009-10-27;1;1018488;1000001
1020690;2009-10-28;1;1018489;1000001
1020691;2009-10-28;1;1018490;1000001
1020692;2009-10-28;1;1018491;1000001
1020693;2009-10-28;1;1018492;1000001
1020695;2009-10-29;1;1018494;1000001
1020696;2009-10-29;1;1018495;1000001
1020697;2009-10-29;1;1018496;1000001
1020698;2009-10-29;1;1018497;1000001
1020699;2009-10-29;1;1018498;1000001
1020700;2009-10-29;1;1018499;1000001
1020701;2009-10-29;1;1018500;1000001
1020702;2009-10-30;1;1018501;1000001
1020703;2009-10-30;1;1018502;1000001
1020704;2009-10-30;1;1018503;1000001
1020705;2009-11-03;1;1018504;1000001
1020706;2009-11-03;1;1018505;1000001
1020707;2009-11-03;1;1018506;1000001
1020708;2009-11-03;1;1018507;1000001
1020709;2009-11-03;1;1018508;1000001
1020710;2009-11-03;1;1018509;1000001
1020711;2009-11-04;1;1018510;1000001
1020712;2009-11-05;1;1018511;1000001
1020713;2009-11-05;1;1018512;1000001
1020714;2009-11-05;1;1018513;1000001
1020715;2009-11-09;1;1018514;1000001
1020716;2009-11-12;1;1018515;1000001
1020717;2009-11-13;1;1018516;1000001
1020718;2009-11-13;1;1018517;1000001
1020719;2009-11-13;1;1018518;1000001
1020720;2009-11-17;1;1018519;1000001
1020722;2009-11-17;1;1018521;1000001
1020723;2009-11-23;1;1018522;1000001
1020724;2009-11-23;1;1018523;1000001
1020725;2009-11-23;1;1018524;1000001
1020726;2009-11-24;1;1018525;1000001
1020727;2009-11-24;1;1018526;1000001
1020728;2009-11-24;1;1018527;1000001
1020729;2009-11-24;1;1018528;1000001
1020730;2009-11-24;1;1018529;1000001
1020731;2009-11-25;1;1018530;1000001
1020732;2009-11-25;1;1018531;1000001
1020733;2009-11-25;1;1018532;1000001
1020734;2009-11-25;1;1018533;1000001
1020735;2009-11-26;1;1018534;1000001
1020736;2009-11-27;1;1018535;1000001
1020737;2009-11-27;1;1018536;1000001
1020738;2009-11-27;1;1018537;1000001
1020739;2009-11-27;1;1018538;1000001
1020740;2009-11-27;1;1018539;1000001
1020741;2009-11-30;1;1018540;1000001
1020742;2009-11-30;1;1018541;1000001
1020743;2009-11-30;1;1018542;1000001
1020744;2009-12-02;1;1018543;1000001
1020745;2009-12-02;1;1018544;1000001
1020746;2009-12-03;1;1018545;1000001
1020747;2009-12-04;1;1018546;1000001
1020748;2009-12-04;1;1018547;1000001
1020749;2009-12-04;1;1018548;1000001
1020750;2009-12-04;1;1018549;1000001
1020751;2009-12-04;1;1018550;1000001
1020752;2009-12-04;1;1018551;1000001
1020753;2009-12-07;1;1018552;1000001
1020754;2009-12-08;1;1018553;1000001
1020755;2009-12-08;1;1018554;1000001
1020756;2009-12-09;1;1018555;1000001
1020757;2009-12-09;1;1018556;1000001
1020759;2009-12-09;1;1018558;1000001
1020760;2009-12-09;1;1018559;1000001
1020761;2009-12-09;1;1018560;1000001
1020762;2009-12-10;1;1018561;1000001
1020763;2009-12-10;1;1018562;1000001
1020764;2009-12-10;1;1018563;1000001
1020765;2009-12-10;1;1018564;1000001
1020768;2009-12-10;1;1018567;1000001
1020769;2009-12-11;1;1018568;1000001
1020770;2009-12-11;1;1018569;1000001
1020774;2009-12-11;1;1018573;1000001
1020776;2009-12-11;1;1018575;1000001
1020777;2009-12-11;1;1018576;1000001
1020778;2009-12-11;1;1018577;1000001
1020779;2009-12-14;1;1018578;1000001
1020780;2009-12-14;1;1018579;1000001
1020781;2009-12-14;1;1018580;1000001
1020782;2009-12-14;1;1018581;1000001
1020783;2009-12-14;1;1018582;1000001
1020784;2009-12-15;1;1018583;1000001
1020785;2009-12-15;1;1018584;1000001
1020786;2009-12-15;1;1018585;1000001
1020787;2009-12-15;1;1018586;1000001
1020788;2009-12-15;1;1018587;1000001
1020789;2009-12-15;1;1018588;1000001
1020790;2009-12-15;1;1018589;1000001
1020791;2009-12-16;1;1018590;1000001
1020792;2009-12-16;1;1018591;1000001
1020793;2009-12-16;1;1018592;1000001
1020794;2009-12-16;1;1018593;1000001
1020795;2009-12-16;1;1018594;1000001
1020796;2009-12-16;1;1018595;1000001
1020797;2009-12-16;1;1018596;1000001
1020798;2009-12-16;1;1018597;1000001
1020799;2009-12-16;1;1018598;1000001
1020800;2009-12-16;1;1018599;1000001
1020801;2009-12-16;1;1018600;1000001
1020802;2009-12-16;1;1018601;1000001
1020803;2009-12-16;1;1018602;1000001
1020804;2009-12-16;1;1018603;1000001
1020805;2009-12-16;1;1018604;1000001
1020806;2009-12-16;1;1018605;1000001
1020807;2009-12-16;1;1018606;1000001
1020808;2009-12-16;1;1018607;1000001
1020809;2009-12-16;1;1018608;1000001
1020810;2009-12-17;1;1018609;1000001
1020811;2009-12-17;1;1018610;1000001
1020812;2009-12-18;1;1018611;1000001
1020813;2009-12-18;1;1018612;1000001
1020814;2009-12-21;1;1018613;1000001
1020815;2009-12-21;1;1018614;1000001
1020816;2009-12-21;1;1018615;1000001
1020817;2009-12-21;1;1018616;1000001
1020818;2009-12-23;1;1018617;1000001
1020819;2009-12-23;1;1018618;1000001
1020820;2009-12-23;1;1018619;1000001
1020821;2009-12-23;1;1018620;1000001
1020822;2009-12-24;1;1018621;1000001
1020823;2009-12-24;1;1018622;1000001
1020824;2009-12-24;1;1018623;1000001
1020825;2009-12-24;1;1018624;1000001
1020826;2009-12-24;1;1018625;1000001
1020827;2010-01-05;1;1018626;1000001
1020828;2010-01-05;1;1018627;1000001
1020829;2010-01-05;1;1018628;1000001
1020830;2010-01-05;1;1018629;1000001
1020831;2010-01-05;1;1018630;1000001
1020832;2010-01-05;1;1018631;1000001
1020833;2010-01-05;1;1018632;1000001
1020834;2010-01-05;1;1018633;1000001
1020835;2010-01-05;1;1018634;1000001
1020836;2010-01-06;1;1018635;1000001
1020837;2010-01-06;1;1018636;1000001
1020838;2010-01-06;1;1018637;1000001
1020839;2010-01-06;1;1018638;1000001
1020840;2010-01-06;1;1018639;1000001
1020841;2010-01-06;1;1018640;1000001
1020842;2010-01-06;1;1018641;1000001
1020843;2010-01-07;1;1018642;1000001
1020844;2010-01-07;1;1018643;1000001
1020845;2010-01-07;1;1018644;1000001
1020846;2010-01-07;1;1018645;1000001
1020847;2010-01-07;1;1018646;1000001
1020848;2010-01-07;1;1018647;1000001
1020849;2010-01-07;1;1018648;1000001
1020850;2010-01-07;1;1018649;1000001
1020851;2010-01-07;1;1018650;1000001
1020852;2010-01-08;1;1018651;1000001
1020853;2010-01-08;1;1018652;1000001
1020854;2010-01-08;1;1018653;1000001
1020855;2010-01-08;1;1018654;1000001
1020856;2010-01-08;1;1018655;1000001
1020857;2010-01-08;1;1018656;1000001
1020858;2010-01-11;1;1018657;1000001
1020859;2010-01-11;1;1018658;1000001
1020860;2010-01-11;1;1018659;1000001
1020861;2010-01-11;1;1018660;1000001
1020862;2010-01-11;1;1018661;1000001
1020863;2010-01-11;1;1018662;1000001
1020864;2010-01-11;1;1018663;1000001
1020865;2010-01-11;1;1018664;1000001
1020866;2010-01-11;1;1018665;1000001
1020867;2010-01-12;1;1018666;1000001
1020869;2010-01-12;1;1018668;1000001
1020870;2010-01-12;1;1018669;1000001
1020871;2010-01-12;1;1018670;1000001
1020872;2010-01-12;1;1018671;1000001
1020873;2010-01-12;1;1018672;1000001
1020874;2010-01-12;1;1018673;1000001
1020875;2010-01-12;1;1018674;1000001
1020876;2010-01-12;1;1018675;1000001
1020877;2010-01-12;1;1018676;1000001
1020878;2010-01-12;1;1018677;1000001
1020879;2010-01-12;1;1018678;1000001
1020880;2010-01-12;1;1018679;1000001
1020881;2010-01-12;1;1018680;1000001
1020882;2010-01-13;1;1018681;1000001
1020883;2010-01-13;1;1018682;1000001
1020884;2010-01-13;1;1018683;1000001
1020885;2010-01-13;1;1018684;1000001
1020886;2010-01-13;1;1018685;1000001
1020887;2010-01-13;1;1018686;1000001
1020888;2010-01-13;1;1018687;1000001
1020889;2010-01-13;1;1018688;1000001
1020890;2010-01-13;1;1018689;1000001
1020891;2010-01-13;1;1018690;1000001
1020892;2010-01-13;1;1018691;1000001
1020893;2010-01-14;1;1018692;1000001
1020894;2010-01-14;1;1018693;1000001
1020895;2010-01-14;1;1018694;1000001
1020896;2010-01-15;1;1018695;1000001
1020897;2010-01-15;1;1018696;1000001
1020898;2010-01-15;1;1018697;1000001
1020899;2010-01-15;1;1018698;1000001
1020900;2010-01-15;1;1018699;1000001
1020901;2010-01-18;1;1018700;1000001
1020902;2010-01-18;1;1018701;1000001
1020903;2010-01-18;1;1018702;1000001
1020904;2010-01-18;1;1018703;1000001
1020906;2010-01-19;1;1018705;1000001
1020907;2010-01-20;1;1018706;1000001
1020908;2010-01-21;1;1018707;1000001
1020909;2010-01-21;1;1018708;1000001
1020910;2010-01-21;1;1018709;1000001
1020911;2010-01-21;1;1018710;1000001
1020912;2010-01-22;1;1018711;1000001
1020913;2010-01-22;1;1018712;1000001
1020914;2010-01-25;1;1018713;1000001
1020915;2010-01-25;1;1018714;1000001
1020916;2010-01-25;1;1018715;1000001
1020917;2010-01-25;1;1018716;1000001
1020918;2010-01-25;1;1018717;1000001
1020919;2010-01-25;1;1018718;1000001
1020920;2010-01-25;1;1018719;1000001
1020921;2010-01-25;1;1018720;1000001
1020922;2010-01-26;1;1018721;1000001
1020923;2010-01-26;1;1018722;1000001
1020924;2010-01-26;1;1018723;1000001
1020925;2010-01-26;1;1018724;1000001
1020926;2010-01-27;1;1018725;1000001
1020927;2010-01-27;1;1018726;1000001
1020928;2010-01-27;1;1018727;1000001
1020929;2010-01-27;1;1018728;1000001
1020930;2010-01-28;1;1018729;1000001
1020931;2010-01-28;1;1018730;1000001
1020932;2010-01-28;1;1018731;1000001
1020933;2010-01-28;1;1018732;1000001
1020934;2010-01-28;1;1018733;1000001
1020935;2010-01-28;1;1018734;1000001
1020936;2010-01-28;1;1018735;1000001
1020937;2010-01-28;1;1018736;1000001
1020938;2010-01-28;1;1018737;1000001
1020939;2010-01-29;1;1018738;1000001
1020940;2010-01-29;1;1018739;1000001
1020941;2010-01-29;1;1018740;1000001
1020942;2010-01-29;1;1018741;1000001
1020943;2010-01-29;1;1018742;1000001
1020944;2010-01-29;1;1018743;1000001
1020945;2010-02-01;1;1018744;1000001
1020946;2010-02-01;1;1018745;1000001
1020947;2010-02-01;1;1018746;1000001
1020948;2010-02-02;1;1018747;1000001
1020949;2010-02-02;1;1018748;1000001
1020950;2010-02-03;1;1018749;1000001
1020951;2010-02-03;1;1018750;1000001
1020952;2010-02-04;1;1018751;1000001
1020953;2010-02-05;1;1018752;1000001
1020954;2010-02-08;1;1018753;1000001
1020955;2010-02-08;1;1018754;1000001
1020956;2010-02-09;1;1018755;1000001
1020957;2010-02-09;1;1018756;1000001
1020958;2010-02-09;1;1018757;1000001
1020959;2010-02-09;1;1018758;1000001
1020960;2010-02-09;1;1018759;1000001
1020961;2010-02-11;1;1018760;1000001
1020962;2010-02-11;1;1018761;1000001
1020963;2010-02-12;1;1018762;1000001
1020964;2010-02-12;1;1018763;1000001
1020965;2010-02-15;1;1018764;1000001
1020966;2010-02-15;1;1018765;1000001
1020967;2010-02-15;1;1018766;1000001
1020968;2010-02-15;1;1018767;1000001
1020969;2010-02-15;1;1018768;1000001
1020970;2010-02-18;1;1018769;1000001
1020971;2010-02-18;1;1018770;1000001
1020972;2010-02-19;1;1018771;1000001
1020973;2010-02-19;1;1018772;1000001
1020974;2010-02-19;1;1018773;1000001
1020975;2010-02-19;1;1018774;1000001
1020976;2010-02-22;1;1018775;1000001
1020977;2010-02-22;1;1018776;1000001
1020978;2010-02-22;1;1018777;1000001
1020979;2010-02-22;1;1018778;1000001
1020980;2010-02-23;1;1018779;1000001
1020981;2010-02-23;1;1018780;1000001
1020982;2010-02-23;1;1018781;1000001
1020983;2010-02-23;1;1018782;1000001
1020985;2010-02-23;1;1018784;1000001
1020986;2010-02-25;1;1018785;1000001
1020987;2010-02-25;1;1018786;1000001
1020988;2010-02-25;1;1018787;1000001
1020989;2010-02-25;1;1018788;1000001
1020990;2010-02-26;1;1018789;1000001
1020991;2010-02-26;1;1018790;1000001
1020992;2010-03-01;1;1018791;1000001
1020993;2010-03-01;1;1018792;1000001
1020994;2010-03-01;1;1018793;1000001
1020995;2010-03-01;1;1018794;1000001
1020996;2010-03-02;1;1018795;1000001
1020997;2010-03-02;1;1018796;1000001
1020998;2010-03-02;1;1018797;1000001
1020999;2010-03-04;1;1018798;1000001
1021000;2010-03-04;1;1018799;1000001
1021001;2010-03-05;1;1018800;1000001
1021002;2010-03-05;1;1018801;1000001
1021003;2010-03-09;1;1018802;1000001
1021004;2010-03-09;1;1018803;1000001
1021005;2010-03-09;1;1018804;1000001
1021006;2010-03-09;1;1018805;1000001
1021007;2010-03-09;1;1018806;1000001
1021008;2010-03-09;1;1018807;1000001
1021009;2010-03-09;1;1018808;1000001
1021010;2010-03-09;1;1018809;1000001
1021011;2010-03-09;1;1018810;1000001
1021012;2010-03-09;1;1018811;1000001
1021013;2010-03-09;1;1018812;1000001
1021014;2010-03-09;1;1018813;1000001
1021015;2010-03-09;1;1018814;1000001
1021016;2010-03-09;1;1018815;1000001
1021017;2010-03-09;1;1018816;1000001
1021018;2010-03-09;1;1018817;1000001
1021020;2010-03-10;1;1018819;1000001
1021021;2010-03-10;1;1018820;1000001
1021022;2010-03-10;1;1018821;1000001
1021023;2010-03-10;1;1018822;1000001
1021024;2010-03-10;1;1018823;1000001
1021025;2010-03-10;1;1018824;1000001
1021026;2010-03-10;1;1018825;1000001
1021027;2010-03-10;1;1018826;1000001
1021028;2010-03-10;1;1018827;1000001
1021029;2010-03-10;1;1018828;1000001
1021030;2010-03-11;1;1018829;1000001
1021031;2010-03-11;1;1018830;1000001
1021032;2010-03-11;1;1018831;1000001
1021033;2010-03-11;1;1018832;1000001
1021034;2010-03-11;1;1018833;1000001
1021035;2010-03-11;1;1018834;1000001
1021036;2010-03-11;1;1018835;1000001
1021037;2010-03-11;1;1018836;1000001
1021038;2010-03-11;1;1018837;1000001
1021039;2010-03-12;1;1018838;1000001
1021040;2010-03-12;1;1018839;1000001
1021041;2010-03-12;1;1018840;1000001
1021042;2010-03-12;1;1018841;1000001
1021043;2010-03-12;1;1018842;1000001
1021044;2010-03-12;1;1018843;1000001
1021045;2010-03-12;1;1018844;1000001
1021046;2010-03-12;1;1018845;1000001
1021047;2010-03-12;1;1018846;1000001
1021048;2010-03-12;1;1018847;1000001
1021049;2010-03-12;1;1018848;1000001
1021050;2010-03-15;1;1018849;1000001
1021051;2010-03-15;1;1018850;1000001
1021052;2010-03-16;1;1018851;1000001
1021053;2010-03-16;1;1018852;1000001
1021054;2010-03-17;1;1018853;1000001
1021055;2010-03-17;1;1018854;1000001
